Date,City,Highest AQI,Rounded AQI
2025-04-09,Hobart,6.6000000000000005,7
2025-04-10,Wollongong,26.4,26
2025-04-10,Sydney,18.48,18
2025-04-10,Perth,11.328358208955224,11
2025-04-10,Newcastle,18.48,18
2025-04-10,Melbourne,42.24,42
2025-04-10,Darwin,22.44,22
2025-04-10,Hobart,6.6000000000000005,7
2025-04-10,Canberra,12.1,12
2025-04-10,Brisbane,15.84,16
2025-04-10,Adelaide,18.48,18
2025-04-10,Launceston,22.44,22
2025-04-11,Sydney,52.8,53
2025-04-11,Perth,15.26865671641791,15
2025-04-11,Newcastle,38.28,38
2025-04-11,Melbourne,33.0,33
2025-04-11,Launceston,17.16,17
2025-04-11,Darwin,21.12,21
2025-04-11,Canberra,33.0,33
2025-04-11,Brisbane,18.48,18
2025-04-11,Adelaide,27.72,28
2025-04-11,Wollongong,48.84,49
2025-04-11,Hobart,11.88,12
2025-04-12,Perth,13.2,13
2025-04-12,Newcastle,25.08,25
2025-04-12,Wollongong,46.2,46
2025-04-12,Sydney,50.16,50
2025-04-12,Melbourne,46.2,46
2025-04-12,Canberra,7.15,7
2025-04-12,Hobart,22.44,22
2025-04-12,Darwin,18.15,18
2025-04-12,Launceston,22.44,22
2025-04-12,Brisbane,21.12,21
2025-04-12,Adelaide,26.4,26
2025-04-13,Sydney,22.44,22
2025-04-13,Perth,10.835820895522389,11
2025-04-13,Newcastle,21.12,21
2025-04-13,Melbourne,50.16,50
2025-04-13,Launceston,27.72,28
2025-04-13,Wollongong,23.76,24
2025-04-13,Darwin,19.25,19
2025-04-13,Canberra,10.45,10
2025-04-13,Brisbane,23.76,24
2025-04-13,Adelaide,19.8,20
2025-04-13,Hobart,17.16,17
2025-04-14,Wollongong,35.64,36
2025-04-14,Sydney,35.64,36
2025-04-14,Perth,10.343283582089551,10
2025-04-14,Newcastle,29.040000000000003,29
2025-04-14,Melbourne,33.0,33
2025-04-14,Launceston,11.88,12
2025-04-14,Darwin,18.7,19
2025-04-14,Canberra,15.4,15
2025-04-14,Brisbane,18.48,18
2025-04-14,Adelaide,27.72,28
2025-04-14,Hobart,11.88,12
2025-04-15,Melbourne,38.28,38
2025-04-15,Sydney,30.8,31
2025-04-15,Perth,9.35820895522388,9
2025-04-15,Newcastle,23.76,24
2025-04-15,Launceston,17.16,17
2025-04-15,Wollongong,18.48,18
2025-04-15,Darwin,19.25,19
2025-04-15,Adelaide,31.68,32
2025-04-15,Hobart,11.88,12
2025-04-15,Canberra,30.8,31
2025-04-15,Brisbane,17.16,17
2025-04-16,Wollongong,18.48,18
2025-04-16,Sydney,110.11111111111111,110
2025-04-16,Perth,10.835820895522389,11
2025-04-16,Newcastle,22.44,22
2025-04-16,Melbourne,50.16,50
2025-04-16,Darwin,23.76,24
2025-04-16,Canberra,3.3,3
2025-04-16,Brisbane,17.16,17
2025-04-16,Adelaide,22.44,22
2025-04-16,Hobart,17.16,17
2025-04-16,Launceston,17.16,17
2025-04-17,Melbourne,59.400000000000006,59
2025-04-17,Wollongong,27.72,28
2025-04-17,Sydney,149.0,149
2025-04-17,Perth,10.56,11
2025-04-17,Newcastle,15.84,16
2025-04-17,Launceston,17.16,17
2025-04-17,Darwin,25.08,25
2025-04-17,Canberra,7.699999999999999,8
2025-04-17,Brisbane,22.44,22
2025-04-17,Adelaide,27.72,28
2025-04-17,Hobart,22.44,22
2025-04-18,Wollongong,22.44,22
2025-04-18,Sydney,25.08,25
2025-04-18,Perth,12.313432835820896,12
2025-04-18,Newcastle,27.72,28
2025-04-18,Melbourne,59.400000000000006,59
2025-04-18,Launceston,17.16,17
2025-04-18,Darwin,18.15,18
2025-04-18,Canberra,5.5,6
2025-04-18,Brisbane,27.72,28
2025-04-18,Adelaide,31.68,32
2025-04-18,Hobart,22.44,22
2025-04-19,Newcastle,42.24,42
2025-04-19,Wollongong,48.84,49
2025-04-19,Sydney,44.88,45
2025-04-19,Perth,12.805970149253731,13
2025-04-19,Melbourne,50.16,50
2025-04-19,Launceston,17.16,17
2025-04-19,Hobart,6.6000000000000005,7
2025-04-19,Darwin,18.15,18
2025-04-19,Canberra,9.35,9
2025-04-19,Brisbane,39.6,40
2025-04-19,Adelaide,23.76,24
2025-04-20,Sydney,30.360000000000003,30
2025-04-20,Perth,11.82089552238806,12
2025-04-20,Newcastle,43.56,44
2025-04-20,Melbourne,26.4,26
2025-04-20,Launceston,27.72,28
2025-04-20,Wollongong,38.28,38
2025-04-20,Darwin,19.25,19
2025-04-20,Canberra,12.65,13
2025-04-20,Brisbane,40.92,41
2025-04-20,Adelaide,17.16,17
2025-04-20,Hobart,22.44,22
2025-04-21,Wollongong,35.64,36
2025-04-21,Sydney,29.040000000000003,29
2025-04-21,Perth,13.298507462686567,13
2025-04-21,Newcastle,29.040000000000003,29
2025-04-21,Melbourne,21.12,21
2025-04-21,Launceston,22.44,22
2025-04-21,Darwin,18.15,18
2025-04-21,Canberra,4.95,5
2025-04-21,Brisbane,30.360000000000003,30
2025-04-21,Adelaide,17.16,17
2025-04-21,Hobart,27.72,28
2025-04-22,Melbourne,21.12,21
2025-04-22,Sydney,21.12,21
2025-04-22,Perth,12.805970149253731,13
2025-04-22,Newcastle,21.12,21
2025-04-22,Launceston,6.6000000000000005,7
2025-04-22,Wollongong,21.12,21
2025-04-22,Darwin,18.7,19
2025-04-22,Adelaide,11.88,12
2025-04-22,Hobart,11.88,12
2025-04-22,Canberra,5.4179104477611935,5
2025-04-22,Brisbane,22.44,22
2025-04-23,Wollongong,27.72,28
2025-04-23,Sydney,22.44,22
2025-04-23,Perth,11.82089552238806,12
2025-04-23,Newcastle,25.08,25
2025-04-23,Melbourne,25.08,25
2025-04-23,Darwin,17.6,18
2025-04-23,Canberra,4.432835820895522,4
2025-04-23,Brisbane,22.44,22
2025-04-23,Adelaide,27.72,28
2025-04-23,Hobart,17.16,17
2025-04-23,Launceston,17.16,17
2025-04-24,Melbourne,39.6,40
2025-04-24,Wollongong,23.76,24
2025-04-24,Sydney,21.12,21
2025-04-24,Perth,12.313432835820896,12
2025-04-24,Newcastle,25.08,25
2025-04-24,Launceston,22.44,22
2025-04-24,Darwin,33.0,33
2025-04-24,Canberra,7.15,7
2025-04-24,Brisbane,22.44,22
2025-04-24,Adelaide,34.32,34
2025-04-24,Hobart,33.0,33
2025-04-25,Wollongong,23.76,24
2025-04-25,Sydney,19.8,20
2025-04-25,Perth,9.35820895522388,9
2025-04-25,Newcastle,21.12,21
2025-04-25,Melbourne,42.24,42
2025-04-25,Launceston,22.44,22
2025-04-25,Darwin,44.88,45
2025-04-25,Canberra,4.4,4
2025-04-25,Brisbane,14.52,15
2025-04-25,Adelaide,33.0,33
2025-04-25,Hobart,11.88,12
2025-04-26,Newcastle,21.12,21
2025-04-26,Wollongong,29.040000000000003,29
2025-04-26,Sydney,26.4,26
2025-04-26,Perth,9.850746268656716,10
2025-04-26,Melbourne,23.76,24
2025-04-26,Launceston,22.44,22
2025-04-26,Hobart,11.88,12
2025-04-26,Darwin,29.040000000000003,29
2025-04-26,Canberra,12.1,12
2025-04-26,Brisbane,14.52,15
2025-04-26,Adelaide,15.84,16
2025-04-27,Sydney,11.88,12
2025-04-27,Perth,9.850746268656716,10
2025-04-27,Newcastle,13.2,13
2025-04-27,Melbourne,17.16,17
2025-04-27,Launceston,22.44,22
2025-04-27,Wollongong,15.84,16
2025-04-27,Darwin,22.44,22
2025-04-27,Canberra,6.050000000000001,6
2025-04-27,Brisbane,18.48,18
2025-04-27,Adelaide,14.52,15
2025-04-27,Hobart,6.6000000000000005,7
2025-04-28,Wollongong,14.52,15
2025-04-28,Sydney,19.8,20
2025-04-28,Perth,8.865671641791044,9
2025-04-28,Newcastle,15.84,16
2025-04-28,Melbourne,21.12,21
2025-04-28,Launceston,22.44,22
2025-04-28,Darwin,22.0,22
2025-04-28,Canberra,5.5,6
2025-04-28,Brisbane,15.84,16
2025-04-28,Adelaide,18.48,18
2025-04-28,Hobart,6.6000000000000005,7
2025-04-29,Melbourne,18.48,18
2025-04-29,Sydney,26.4,26
2025-04-29,Perth,10.56,11
2025-04-29,Newcastle,18.48,18
2025-04-29,Launceston,6.6000000000000005,7
2025-04-29,Wollongong,27.72,28
2025-04-29,Darwin,22.55,23
2025-04-29,Adelaide,13.2,13
2025-04-29,Hobart,11.88,12
2025-04-29,Canberra,5.5,6
2025-04-29,Brisbane,25.08,25
2025-04-30,Wollongong,14.52,15
2025-04-30,Sydney,17.16,17
2025-04-30,Perth,9.35820895522388,9
2025-04-30,Newcastle,17.16,17
2025-04-30,Melbourne,19.8,20
2025-04-30,Darwin,38.28,38
2025-04-30,Canberra,4.432835820895522,4
2025-04-30,Brisbane,27.72,28
2025-04-30,Adelaide,17.16,17
2025-04-30,Hobart,22.44,22
2025-04-30,Launceston,22.44,22
2025-05-01,Melbourne,19.8,20
2025-05-01,Wollongong,13.2,13
2025-05-01,Sydney,15.84,16
2025-05-01,Perth,10.343283582089551,10
2025-05-01,Newcastle,17.16,17
2025-05-01,Launceston,27.72,28
2025-05-01,Darwin,22.44,22
2025-05-01,Canberra,4.235820895522387,4
2025-05-01,Brisbane,19.8,20
2025-05-01,Adelaide,22.44,22
2025-05-01,Hobart,33.0,33
2025-05-02,Wollongong,13.2,13
2025-05-02,Sydney,13.2,13
2025-05-02,Perth,10.343283582089551,10
2025-05-02,Newcastle,18.48,18
2025-05-02,Melbourne,36.96,37
2025-05-02,Launceston,33.0,33
2025-05-02,Darwin,23.76,24
2025-05-02,Canberra,8.8,9
2025-05-02,Brisbane,18.48,18
2025-05-02,Adelaide,22.44,22
2025-05-02,Hobart,17.16,17
2025-05-03,Newcastle,21.12,21
2025-05-03,Wollongong,21.12,21
2025-05-03,Sydney,19.8,20
2025-05-03,Perth,13.298507462686567,13
2025-05-03,Melbourne,55.44,55
2025-05-03,Launceston,33.0,33
2025-05-03,Hobart,22.44,22
2025-05-03,Darwin,24.75,25
2025-05-03,Canberra,20.35,20
2025-05-03,Brisbane,19.8,20
2025-05-03,Adelaide,21.12,21
2025-05-04,Sydney,33.0,33
2025-05-04,Perth,13.298507462686567,13
2025-05-04,Newcastle,33.0,33
2025-05-04,Melbourne,47.52,48
2025-05-04,Launceston,50.16,50
2025-05-04,Wollongong,17.16,17
2025-05-04,Darwin,23.65,24
2025-05-04,Canberra,25.85,26
2025-05-04,Brisbane,19.8,20
2025-05-04,Adelaide,17.82,18
2025-05-04,Hobart,27.72,28
2025-05-05,Wollongong,19.8,20
2025-05-05,Sydney,18.48,18
2025-05-05,Perth,7.880597014925373,8
2025-05-05,Newcastle,19.8,20
2025-05-05,Melbourne,19.8,20
2025-05-05,Launceston,27.72,28
2025-05-05,Darwin,23.1,23
2025-05-05,Canberra,27.5,28
2025-05-05,Brisbane,21.12,21
2025-05-05,Adelaide,17.16,17
2025-05-05,Hobart,22.44,22
2025-05-06,Melbourne,15.84,16
2025-05-06,Sydney,25.08,25
2025-05-06,Perth,8.373134328358208,8
2025-05-06,Newcastle,26.4,26
2025-05-06,Launceston,17.16,17
2025-05-06,Wollongong,25.08,25
2025-05-06,Darwin,23.65,24
2025-05-06,Adelaide,27.72,28
2025-05-06,Hobart,6.6000000000000005,7
2025-05-06,Canberra,23.65,24
2025-05-06,Brisbane,23.76,24
2025-05-07,Wollongong,25.08,25
2025-05-07,Sydney,21.12,21
2025-05-07,Perth,11.88,12
2025-05-07,Newcastle,27.72,28
2025-05-07,Melbourne,22.44,22
2025-05-07,Darwin,24.75,25
2025-05-07,Canberra,8.25,8
2025-05-07,Brisbane,21.12,21
2025-05-07,Adelaide,33.0,33
2025-05-07,Hobart,6.6000000000000005,7
2025-05-07,Launceston,6.6000000000000005,7
2025-05-08,Melbourne,34.32,34
2025-05-08,Wollongong,22.44,22
2025-05-08,Sydney,23.76,24
2025-05-08,Perth,9.850746268656716,10
2025-05-08,Newcastle,26.4,26
2025-05-08,Launceston,11.88,12
2025-05-08,Darwin,26.4,26
2025-05-08,Canberra,7.699999999999999,8
2025-05-08,Brisbane,23.76,24
2025-05-08,Adelaide,33.0,33
2025-05-08,Hobart,6.6000000000000005,7
2025-05-09,Wollongong,25.08,25
2025-05-09,Sydney,19.8,20
2025-05-09,Perth,10.835820895522389,11
2025-05-09,Newcastle,22.44,22
2025-05-09,Melbourne,33.0,33
2025-05-09,Launceston,11.88,12
2025-05-09,Darwin,36.96,37
2025-05-09,Canberra,15.95,16
2025-05-09,Brisbane,19.8,20
2025-05-09,Adelaide,33.0,33
2025-05-09,Hobart,6.6000000000000005,7
2025-05-10,Melbourne,72.6,73
2025-05-10,Wollongong,17.16,17
2025-05-10,Perth,11.88,12
2025-05-10,Newcastle,17.16,17
2025-05-10,Launceston,27.72,28
2025-05-10,Sydney,19.8,20
2025-05-10,Darwin,59.400000000000006,59
2025-05-10,Canberra,26.950000000000003,27
2025-05-10,Brisbane,15.84,16
2025-05-10,Adelaide,38.28,38
2025-05-10,Hobart,11.88,12
2025-05-11,Sydney,23.76,24
2025-05-11,Perth,10.835820895522389,11
2025-05-11,Newcastle,11.88,12
2025-05-11,Melbourne,77.22,77
2025-05-11,Launceston,39.6,40
2025-05-11,Wollongong,17.16,17
2025-05-11,Darwin,43.56,44
2025-05-11,Canberra,15.95,16
2025-05-11,Brisbane,17.16,17
2025-05-11,Adelaide,36.96,37
2025-05-11,Hobart,17.16,17
2025-05-12,Wollongong,21.12,21
2025-05-12,Sydney,18.48,18
2025-05-12,Perth,10.56,11
2025-05-12,Newcastle,13.2,13
2025-05-12,Melbourne,56.760000000000005,57
2025-05-12,Launceston,44.88,45
2025-05-12,Darwin,29.15,29
2025-05-12,Canberra,15.95,16
2025-05-12,Brisbane,17.16,17
2025-05-12,Adelaide,36.96,37
2025-05-12,Hobart,17.16,17
2025-05-13,Melbourne,66.66,67
2025-05-13,Sydney,23.76,24
2025-05-13,Perth,11.88,12
2025-05-13,Newcastle,17.16,17
2025-05-13,Launceston,27.72,28
2025-05-13,Wollongong,15.84,16
2025-05-13,Darwin,25.85,26
2025-05-13,Adelaide,27.72,28
2025-05-13,Hobart,11.88,12
2025-05-13,Canberra,11.0,11
2025-05-13,Brisbane,18.48,18
2025-05-14,Wollongong,29.040000000000003,29
2025-05-14,Sydney,25.08,25
2025-05-14,Perth,12.313432835820896,12
2025-05-14,Newcastle,30.360000000000003,30
2025-05-14,Melbourne,76.56,77
2025-05-14,Darwin,24.75,25
2025-05-14,Canberra,13.75,14
2025-05-14,Brisbane,19.8,20
2025-05-14,Adelaide,27.72,28
2025-05-14,Hobart,11.88,12
2025-05-14,Launceston,33.0,33
2025-05-15,Melbourne,47.52,48
2025-05-15,Wollongong,24.75,25
2025-05-15,Sydney,25.08,25
2025-05-15,Perth,11.88,12
2025-05-15,Newcastle,19.8,20
2025-05-15,Launceston,22.44,22
2025-05-15,Darwin,46.2,46
2025-05-15,Canberra,18.15,18
2025-05-15,Brisbane,13.2,13
2025-05-15,Adelaide,17.16,17
2025-05-15,Hobart,6.6000000000000005,7
2025-05-16,Wollongong,18.48,18
2025-05-16,Sydney,15.84,16
2025-05-16,Perth,18.48,18
2025-05-16,Newcastle,11.88,12
2025-05-16,Melbourne,36.96,37
2025-05-16,Launceston,11.88,12
2025-05-16,Darwin,77.22,77
2025-05-16,Canberra,17.6,18
2025-05-16,Brisbane,19.8,20
2025-05-16,Adelaide,27.72,28
2025-05-16,Hobart,6.6000000000000005,7
2025-05-17,Newcastle,26.4,26
2025-05-17,Wollongong,33.0,33
2025-05-17,Sydney,30.360000000000003,30
2025-05-17,Perth,10.835820895522389,11
2025-05-17,Melbourne,22.44,22
2025-05-17,Hobart,11.88,12
2025-05-17,Launceston,11.88,12
2025-05-17,Darwin,70.62,71
2025-05-17,Canberra,29.700000000000003,30
2025-05-17,Brisbane,18.48,18
2025-05-17,Adelaide,22.44,22
2025-05-18,Sydney,17.16,17
2025-05-18,Newcastle,15.84,16
2025-05-18,Melbourne,17.16,17
2025-05-18,Launceston,33.0,33
2025-05-18,Wollongong,13.2,13
2025-05-18,Darwin,71.94,72
2025-05-18,Hobart,11.88,12
2025-05-18,Adelaide,18.48,18
2025-05-18,Perth,11.328358208955224,11
2025-05-18,Brisbane,21.12,21
2025-05-18,Canberra,9.9,10
2025-05-19,Adelaide,33.0,33
2025-05-19,Brisbane,17.16,17
2025-05-19,Darwin,81.84,82
2025-05-19,Hobart,6.6000000000000005,7
2025-05-19,Launceston,66.0,66
2025-05-19,Melbourne,32.45,32
2025-05-19,Newcastle,21.12,21
2025-05-19,Perth,11.88,12
2025-05-19,Sydney,93.86666666666667,94
2025-05-19,Wollongong,14.52,15
2025-05-19,Canberra,11.0,11
2025-05-20,Newcastle,27.72,28
2025-05-20,Wollongong,21.12,21
2025-05-20,Melbourne,39.6,40
2025-05-20,Sydney,19.8,20
2025-05-20,Launceston,67.98,68
2025-05-20,Perth,14.52,15
2025-05-20,Darwin,80.52,81
2025-05-20,Canberra,11.0,11
2025-05-20,Brisbane,17.16,17
2025-05-20,Adelaide,23.76,24
2025-05-20,Hobart,17.16,17
2025-05-21,Wollongong,13.2,13
2025-05-21,Sydney,15.84,16
2025-05-21,Perth,11.82089552238806,12
2025-05-21,Newcastle,21.12,21
2025-05-21,Melbourne,66.66,67
2025-05-21,Launceston,60.72,61
2025-05-21,Darwin,83.82,84
2025-05-21,Canberra,14.3,14
2025-05-21,Brisbane,21.12,21
2025-05-21,Adelaide,33.0,33
2025-05-21,Hobart,44.88,45
2025-05-22,Wollongong,13.2,13
2025-05-22,Sydney,13.2,13
2025-05-22,Perth,11.88,12
2025-05-22,Newcastle,21.12,21
2025-05-22,Melbourne,59.400000000000006,59
2025-05-22,Darwin,68.64,69
2025-05-22,Hobart,27.72,28
2025-05-22,Canberra,12.65,13
2025-05-22,Brisbane,26.4,26
2025-05-22,Adelaide,38.28,38
2025-05-22,Launceston,69.3,69
2025-05-23,Sydney,14.52,15
2025-05-23,Perth,11.328358208955224,11
2025-05-23,Newcastle,14.52,15
2025-05-23,Melbourne,72.6,73
2025-05-23,Launceston,67.98,68
2025-05-23,Darwin,91.74,92
2025-05-23,Canberra,14.3,14
2025-05-23,Brisbane,27.72,28
2025-05-23,Adelaide,39.6,40
2025-05-23,Wollongong,29.040000000000003,29
2025-05-23,Hobart,39.6,40
2025-05-24,Perth,9.850746268656716,10
2025-05-24,Newcastle,21.12,21
2025-05-24,Sydney,23.76,24
2025-05-24,Melbourne,21.12,21
2025-05-24,Wollongong,26.4,26
2025-05-24,Hobart,22.44,22
2025-05-24,Canberra,9.9,10
2025-05-24,Brisbane,26.4,26
2025-05-24,Adelaide,22.44,22
2025-05-24,Launceston,22.44,22
2025-05-25,Wollongong,22.44,22
2025-05-25,Sydney,25.08,25
2025-05-25,Perth,13.791044776119405,14
2025-05-25,Newcastle,29.040000000000003,29
2025-05-25,Melbourne,13.2,13
2025-05-25,Launceston,11.88,12
2025-05-25,Hobart,11.88,12
2025-05-25,Canberra,15.4,15
2025-05-25,Brisbane,48.84,49
2025-05-25,Adelaide,17.16,17
2025-05-26,Wollongong,26.4,26
2025-05-26,Sydney,26.4,26
2025-05-26,Perth,10.343283582089551,10
2025-05-26,Newcastle,31.68,32
2025-05-26,Melbourne,17.16,17
2025-05-26,Launceston,33.0,33
2025-05-26,Hobart,33.0,33
2025-05-26,Darwin,13.2,13
2025-05-26,Canberra,24.200000000000003,24
2025-05-26,Brisbane,51.48,51
2025-05-26,Adelaide,39.6,40
2025-05-27,Wollongong,26.4,26
2025-05-27,Sydney,19.8,20
2025-05-27,Perth,10.835820895522389,11
2025-05-27,Newcastle,22.44,22
2025-05-27,Melbourne,21.12,21
2025-05-27,Launceston,17.16,17
2025-05-27,Hobart,33.0,33
2025-05-27,Darwin,10.56,11
2025-05-27,Canberra,13.75,14
2025-05-27,Brisbane,29.040000000000003,29
2025-05-27,Adelaide,27.72,28
2025-05-28,Wollongong,18.48,18
2025-05-28,Sydney,15.84,16
2025-05-28,Perth,10.835820895522389,11
2025-05-28,Newcastle,17.16,17
2025-05-28,Melbourne,22.44,22
2025-05-28,Launceston,17.16,17
2025-05-28,Hobart,17.16,17
2025-05-28,Darwin,10.45,10
2025-05-28,Canberra,17.05,17
2025-05-28,Brisbane,18.48,18
2025-05-28,Adelaide,33.0,33
2025-05-29,Wollongong,18.48,18
2025-05-29,Sydney,23.76,24
2025-05-29,Perth,11.328358208955224,11
2025-05-29,Newcastle,23.76,24
2025-05-29,Melbourne,23.76,24
2025-05-29,Launceston,66.0,66
2025-05-29,Hobart,11.88,12
2025-05-29,Darwin,14.52,15
2025-05-29,Canberra,24.75,25
2025-05-29,Brisbane,18.7,19
2025-05-29,Adelaide,35.64,36
2025-05-30,Wollongong,31.68,32
2025-05-30,Sydney,31.68,32
2025-05-30,Perth,11.328358208955224,11
2025-05-30,Newcastle,33.0,33
2025-05-30,Launceston,60.72,61
2025-05-30,Hobart,6.6000000000000005,7
2025-05-30,Darwin,33.0,33
2025-05-30,Canberra,34.099999999999994,34
2025-05-30,Brisbane,22.44,22
2025-05-30,Adelaide,39.6,40
2025-05-31,Wollongong,31.68,32
2025-05-31,Sydney,40.92,41
2025-05-31,Perth,7.880597014925373,8
2025-05-31,Newcastle,27.72,28
2025-05-31,Melbourne,46.2,46
2025-05-31,Launceston,50.16,50
2025-05-31,Hobart,11.88,12
2025-05-31,Darwin,33.0,33
2025-05-31,Canberra,29.15,29
2025-05-31,Brisbane,15.84,16
2025-05-31,Adelaide,44.88,45
2025-06-01,Wollongong,30.360000000000003,30
2025-06-01,Sydney,48.84,49
2025-06-01,Perth,11.88,12
2025-06-01,Newcastle,29.040000000000003,29
2025-06-01,Melbourne,60.72,61
2025-06-01,Adelaide,27.72,28
2025-06-01,Hobart,11.88,12
2025-06-01,Darwin,25.08,25
2025-06-01,Canberra,35.2,35
2025-06-01,Brisbane,14.52,15
2025-06-01,Launceston,39.6,40
2025-06-02,Sydney,44.88,45
2025-06-02,Perth,10.343283582089551,10
2025-06-02,Newcastle,34.32,34
2025-06-02,Melbourne,52.8,53
2025-06-02,Launceston,33.0,33
2025-06-02,Wollongong,33.0,33
2025-06-02,Darwin,27.72,28
2025-06-02,Canberra,53.900000000000006,54
2025-06-02,Brisbane,17.16,17
2025-06-02,Adelaide,33.0,33
2025-06-02,Hobart,11.88,12
2025-06-03,Wollongong,31.68,32
2025-06-03,Sydney,39.6,40
2025-06-03,Perth,9.850746268656716,10
2025-06-03,Newcastle,34.32,34
2025-06-03,Melbourne,30.360000000000003,30
2025-06-03,Launceston,17.16,17
2025-06-03,Darwin,30.360000000000003,30
2025-06-03,Canberra,66.0,66
2025-06-03,Brisbane,14.52,15
2025-06-03,Adelaide,22.44,22
2025-06-03,Hobart,6.6000000000000005,7
2025-06-04,Melbourne,19.8,20
2025-06-04,Sydney,18.48,18
2025-06-04,Perth,13.298507462686567,13
2025-06-04,Newcastle,19.8,20
2025-06-04,Launceston,44.88,45
2025-06-04,Wollongong,15.84,16
2025-06-04,Darwin,68.64,69
2025-06-04,Adelaide,17.16,17
2025-06-04,Hobart,11.88,12
2025-06-04,Canberra,17.6,18
2025-06-04,Brisbane,17.6,18
2025-06-05,Wollongong,18.48,18
2025-06-05,Sydney,25.08,25
2025-06-05,Perth,13.298507462686567,13
2025-06-05,Newcastle,22.44,22
2025-06-05,Melbourne,39.6,40
2025-06-05,Darwin,67.32,67
2025-06-05,Canberra,24.200000000000003,24
2025-06-05,Brisbane,20.9,21
2025-06-05,Adelaide,17.16,17
2025-06-05,Hobart,17.16,17
2025-06-05,Launceston,60.72,61
2025-06-06,Melbourne,19.8,20
2025-06-06,Wollongong,36.96,37
2025-06-06,Sydney,39.6,40
2025-06-06,Perth,9.24,9
2025-06-06,Newcastle,30.360000000000003,30
2025-06-06,Launceston,27.72,28
2025-06-06,Darwin,66.0,66
2025-06-06,Canberra,49.5,50
2025-06-06,Brisbane,21.12,21
2025-06-06,Adelaide,27.72,28
2025-06-06,Hobart,22.44,22
2025-06-07,Wollongong,19.8,20
2025-06-07,Sydney,19.8,20
2025-06-07,Perth,10.56,11
2025-06-07,Newcastle,21.12,21
2025-06-07,Melbourne,17.16,17
2025-06-07,Launceston,17.16,17
2025-06-07,Darwin,46.2,46
2025-06-07,Canberra,20.9,21
2025-06-07,Brisbane,44.88,45
2025-06-07,Adelaide,34.32,34
2025-06-07,Hobart,17.16,17
2025-06-08,Newcastle,15.84,16
2025-06-08,Wollongong,13.2,13
2025-06-08,Sydney,15.84,16
2025-06-08,Perth,11.88,12
2025-06-08,Melbourne,19.8,20
2025-06-08,Darwin,39.6,40
2025-06-08,Hobart,17.16,17
2025-06-08,Launceston,11.88,12
2025-06-08,Canberra,21.45,21
2025-06-08,Brisbane,23.65,24
2025-06-08,Adelaide,22.44,22
2025-06-09,Sydney,13.2,13
2025-06-09,Perth,18.48,18
2025-06-09,Newcastle,11.88,12
2025-06-09,Melbourne,23.76,24
2025-06-09,Launceston,11.88,12
2025-06-09,Wollongong,9.456716417910448,9
2025-06-09,Darwin,62.040000000000006,62
2025-06-09,Canberra,20.9,21
2025-06-09,Brisbane,22.55,23
2025-06-09,Adelaide,33.0,33
2025-06-09,Hobart,11.88,12
2025-06-10,Wollongong,15.84,16
2025-06-10,Sydney,17.16,17
2025-06-10,Perth,12.313432835820896,12
2025-06-10,Newcastle,11.88,12
2025-06-10,Melbourne,23.76,24
2025-06-10,Launceston,11.88,12
2025-06-10,Darwin,59.400000000000006,59
2025-06-10,Canberra,29.15,29
2025-06-10,Brisbane,22.55,23
2025-06-10,Adelaide,27.72,28
2025-06-10,Hobart,11.88,12
2025-06-11,Melbourne,61.6,62
2025-06-11,Sydney,22.44,22
2025-06-11,Perth,10.343283582089551,10
2025-06-11,Newcastle,14.52,15
2025-06-11,Launceston,27.72,28
2025-06-11,Wollongong,15.84,16
2025-06-11,Darwin,66.66,67
2025-06-11,Adelaide,17.16,17
2025-06-11,Hobart,22.44,22
2025-06-11,Canberra,38.5,38
2025-06-11,Brisbane,24.75,25
2025-06-12,Wollongong,19.8,20
2025-06-12,Sydney,25.08,25
2025-06-12,Perth,11.88,12
2025-06-12,Newcastle,22.44,22
2025-06-12,Melbourne,40.92,41
2025-06-12,Darwin,69.3,69
2025-06-12,Canberra,31.35,31
2025-06-12,Brisbane,28.05,28
2025-06-12,Adelaide,21.12,21
2025-06-12,Hobart,33.0,33
2025-06-12,Launceston,39.6,40
2025-06-13,Melbourne,66.0,66
2025-06-13,Wollongong,10.56,11
2025-06-13,Sydney,17.16,17
2025-06-13,Perth,9.24,9
2025-06-13,Newcastle,18.48,18
2025-06-13,Launceston,60.72,61
2025-06-13,Darwin,91.74,92
2025-06-13,Canberra,33.0,33
2025-06-13,Brisbane,28.05,28
2025-06-13,Adelaide,38.28,38
2025-06-13,Hobart,39.6,40
2025-06-14,Wollongong,19.8,20
2025-06-14,Sydney,21.12,21
2025-06-14,Perth,14.52,15
2025-06-14,Newcastle,18.48,18
2025-06-14,Melbourne,66.66,67
2025-06-14,Launceston,69.3,69
2025-06-14,Darwin,103.25,103
2025-06-14,Canberra,31.35,31
2025-06-14,Brisbane,25.3,25
2025-06-14,Adelaide,17.16,17
2025-06-14,Hobart,33.0,33
2025-06-15,Newcastle,31.68,32
2025-06-15,Wollongong,25.08,25
2025-06-15,Sydney,40.92,41
2025-06-15,Perth,8.865671641791044,9
2025-06-15,Melbourne,18.48,18
2025-06-15,Launceston,66.0,66
2025-06-15,Hobart,44.88,45
2025-06-15,Darwin,79.2,79
2025-06-15,Canberra,38.5,38
2025-06-15,Brisbane,26.4,26
2025-06-15,Adelaide,22.44,22
2025-06-16,Sydney,34.32,34
2025-06-16,Perth,13.2,13
