Date,City,Pollutant,count,variance,min,max
2025-06-05,Hobart,pm10,71,761.54,1.0,46.0
2025-06-05,Melbourne,co,69,92.94,1.5,10.7
2025-06-05,Melbourne,no2,115,282.43,3.8,24.1
2025-06-05,Melbourne,o3,77,383.84,0.8,20.8
2025-06-05,Melbourne,pm10,99,824.9,5.0,60.0
2025-06-05,Melbourne,so2,65,3.69,0.2,2.9
2025-06-05,Newcastle,co,24,29.88,1.1,6.0
2025-06-05,Newcastle,no2,115,483.21,0.1,26.1
2025-06-05,Newcastle,o3,93,546.98,0.4,22.4
2025-06-05,Newcastle,pm10,141,753.19,1.0,40.0
2025-06-05,Newcastle,so2,93,404.57,0.1,31.2
2025-06-05,Perth,no2,21,205.67,1.2,15.6
2025-06-05,Perth,o3,64,743.41,2.0,35.0
2025-06-05,Perth,pm10,90,28.33,1.0,9.0
2025-06-05,Perth,pm2.5,80,25.43,2.0,9.0
2025-06-05,Perth,so2,9,21.02,2.9,5.8
2025-06-05,Sydney,co,51,49.62,0.1,7.5
2025-06-05,Sydney,no2,120,549.8,0.7,26.2
2025-06-05,Sydney,o3,135,529.66,0.1,23.2
2025-06-05,Sydney,pm10,141,397.99,3.0,31.0
2025-06-05,Sydney,so2,34,2.59,0.1,1.9
2025-06-05,Wollongong,co,20,45.31,0.1,6.0
2025-06-05,Wollongong,no2,43,579.92,0.1,23.5
2025-06-05,Wollongong,o3,44,997.22,0.1,24.1
2025-06-05,Wollongong,pm10,43,438.24,5.0,35.0
2025-06-05,Wollongong,so2,5,0.67,0.2,0.8
2025-06-06,Adelaide,co,24,3.0,1.0,3.1
2025-06-06,Adelaide,no2,55,62.36,0.5,10.1
2025-06-06,Adelaide,pm10,95,1251.42,3.0,47.0
2025-06-06,Brisbane,co,25,51.82,1.8,12.8
2025-06-06,Brisbane,no2,135,190.38,1.0,17.9
2025-06-06,Brisbane,o3,65,176.71,0.5,13.0
2025-06-06,Brisbane,so2,22,2.32,0.6,2.1
2025-06-06,Canberra,co,23,70.58,4.2,11.3
2025-06-06,Canberra,no2,46,34.07,0.5,9.6
2025-06-06,Canberra,o3,42,55.31,0.5,8.6
2025-06-06,Darwin,co,65,18.33,0.8,5.3
2025-06-06,Darwin,no2,64,17.97,0.6,5.6
2025-06-06,Darwin,o3,62,166.61,0.5,17.1
2025-06-06,Darwin,pm10,65,546.26,6.0,43.0
2025-06-06,Darwin,so2,64,0.18,0.1,0.6
2025-06-06,Hobart,pm10,72,164.13,1.0,17.0
2025-06-06,Melbourne,co,60,0.22,1.2,1.9
2025-06-06,Melbourne,no2,112,72.86,1.9,13.0
2025-06-06,Melbourne,pm2.5,157,1179.17,1.0,89.0
2025-06-06,Melbourne,so2,104,0.42,0.2,1.0
2025-06-06,Newcastle,co,24,12.96,1.5,5.1
2025-06-06,Newcastle,no2,119,155.93,4.2,21.9
2025-06-06,Newcastle,o3,95,88.91,0.1,10.6
2025-06-06,Newcastle,so2,109,270.0,0.1,20.3
2025-06-06,Perth,no2,46,390.14,1.2,24.5
2025-06-06,Perth,o3,68,1136.8,1.0,35.0
2025-06-06,Perth,pm10,92,112.93,5.0,22.0
2025-06-06,Perth,pm2.5,92,561.89,2.0,42.0
2025-06-06,Perth,so2,9,19.6,5.8,8.6
2025-06-06,Sydney,co,67,26.73,0.1,7.8
2025-06-06,Sydney,no2,118,297.62,0.2,25.4
2025-06-06,Sydney,o3,123,135.09,0.1,15.7
2025-06-06,Sydney,pm10,144,418.88,2.0,33.0
2025-06-06,Sydney,so2,64,4.0,0.1,2.6
2025-06-06,Wollongong,co,24,19.96,1.0,5.7
2025-06-06,Wollongong,no2,48,206.49,2.5,22.7
2025-06-06,Wollongong,o3,48,355.09,0.1,21.2
2025-06-06,Wollongong,pm10,48,877.43,5.0,49.0
2025-06-06,Wollongong,so2,14,0.99,0.1,1.0
2025-06-07,Adelaide,co,24,0.4,1.3,2.0
2025-06-07,Adelaide,no2,37,22.72,0.5,6.9
2025-06-07,Adelaide,pm2.5,71,1307.39,5.0,72.0
2025-06-07,Brisbane,co,31,52.32,0.2,10.6
2025-06-07,Brisbane,no2,135,139.45,0.5,17.0
2025-06-07,Brisbane,o3,54,220.2,0.5,13.5
2025-06-07,Brisbane,so2,26,1.65,0.6,2.1
2025-06-07,Canberra,co,22,14.24,3.6,6.6
2025-06-07,Canberra,no2,11,56.83,0.5,6.9
2025-06-07,Canberra,o3,42,99.28,0.5,12.6
2025-06-07,Darwin,co,71,16.46,0.7,5.1
2025-06-07,Darwin,no2,71,16.17,0.5,7.0
2025-06-07,Darwin,o3,71,122.88,1.2,14.0
2025-06-07,Darwin,pm10,72,317.43,2.0,31.0
2025-06-07,Darwin,so2,61,0.08,0.1,0.4
2025-06-07,Hobart,pm10,70,193.53,1.0,19.0
2025-06-07,Launceston,pm10,166,838.87,1.0,56.0
2025-06-07,Melbourne,co,60,1.12,1.2,2.3
2025-06-07,Melbourne,no2,105,78.68,1.9,11.2
2025-06-07,Melbourne,pm10,116,159.79,3.0,27.0
2025-06-07,Melbourne,pm2.5,137,1331.44,1.0,61.0
2025-06-07,Melbourne,so2,95,8.95,0.2,2.9
2025-06-07,Newcastle,co,23,2.17,1.1,2.8
2025-06-07,Newcastle,no2,134,294.7,0.1,21.8
2025-06-07,Newcastle,o3,91,560.01,0.4,23.4
2025-06-07,Newcastle,pm10,144,126.44,3.0,21.0
2025-06-07,Newcastle,pm2.5,135,1040.07,1.0,51.0
2025-06-07,Newcastle,so2,125,24.02,0.2,7.0
2025-06-07,Perth,no2,48,357.18,1.2,23.4
2025-06-07,Perth,o3,69,1151.14,2.0,35.0
2025-06-07,Perth,pm10,91,368.55,4.0,32.0
2025-06-07,Sydney,co,73,3.81,0.1,3.7
2025-06-07,Sydney,no2,119,215.47,0.1,18.2
2025-06-07,Sydney,o3,135,429.72,0.1,25.7
2025-06-07,Sydney,pm10,144,207.64,1.0,28.0
2025-06-07,Sydney,so2,87,1.63,0.1,2.0
2025-06-07,Wollongong,co,17,4.04,0.1,2.6
2025-06-07,Wollongong,no2,46,186.06,0.4,16.5
2025-06-07,Wollongong,o3,46,680.65,0.8,25.8
2025-06-07,Wollongong,pm2.5,43,1056.73,2.0,52.0
2025-06-07,Wollongong,so2,19,0.2,0.1,0.6
2025-06-08,Adelaide,co,24,7.59,0.9,5.1
2025-06-08,Adelaide,no2,51,86.63,0.5,10.6
2025-06-08,Adelaide,o3,43,135.29,0.9,13.9
2025-06-08,Adelaide,pm10,96,287.13,5.0,40.0
2025-06-08,Brisbane,co,23,5.93,3.4,5.7
2025-06-08,Brisbane,no2,124,114.9,0.5,13.3
2025-06-08,Brisbane,o3,61,209.51,0.5,13.5
2025-06-08,Brisbane,so2,44,1.16,0.6,1.6
2025-06-08,Canberra,co,11,0.05,3.8,4.0
2025-06-08,Canberra,no2,2,105.8,0.5,5.1
2025-06-08,Canberra,o3,42,31.06,4.9,11.8
2025-06-08,Darwin,co,71,18.41,0.5,5.8
2025-06-08,Darwin,no2,70,9.92,0.4,4.6
2025-06-08,Darwin,o3,70,53.38,3.4,12.7
2025-06-08,Darwin,pm10,72,290.97,5.0,26.0
2025-06-08,Darwin,so2,64,0.16,0.1,0.6
2025-06-08,Hobart,pm10,72,156.27,1.0,20.0
2025-06-08,Launceston,pm10,162,181.47,1.0,28.0
2025-06-08,Melbourne,co,69,51.91,1.0,8.3
2025-06-08,Melbourne,no2,103,118.96,1.9,14.9
2025-06-08,Melbourne,o3,106,197.68,4.0,22.4
2025-06-08,Melbourne,pm10,117,214.49,2.0,22.0
2025-06-08,Melbourne,so2,115,0.9,0.2,1.5
2025-06-08,Newcastle,co,24,0.39,0.7,1.5
2025-06-08,Newcastle,no2,136,147.94,0.2,21.4
2025-06-08,Newcastle,o3,96,160.57,4.9,24.3
2025-06-08,Newcastle,pm10,144,163.36,5.0,28.0
2025-06-08,Newcastle,pm2.5,140,494.92,1.0,33.0
2025-06-08,Newcastle,so2,128,67.78,0.2,12.3
2025-06-08,Perth,no2,38,418.62,1.2,24.5
2025-06-08,Perth,o3,68,1045.56,4.0,36.0
2025-06-08,Perth,pm10,92,245.85,2.0,27.0
2025-06-08,Perth,pm2.5,90,1145.89,3.0,53.0
2025-06-08,Perth,so2,9,21.02,2.9,5.8
2025-06-08,Sydney,co,70,1.45,0.4,1.8
2025-06-08,Sydney,no2,97,29.32,0.1,7.0
2025-06-08,Sydney,pm10,142,36.84,1.0,11.0
2025-06-08,Sydney,pm2.5,135,390.22,2.0,35.0
2025-06-08,Sydney,so2,94,1.57,0.1,1.8
2025-06-08,Wollongong,co,16,2.0,0.1,1.4
2025-06-08,Wollongong,no2,46,51.59,0.2,10.8
2025-06-08,Wollongong,pm10,46,190.38,1.0,25.0
2025-06-08,Wollongong,pm2.5,33,570.51,1.0,27.0
2025-06-08,Wollongong,so2,21,0.08,0.1,0.4
2025-06-09,Adelaide,co,24,9.53,1.5,5.2
2025-06-09,Adelaide,no2,72,55.75,0.5,10.1
2025-06-09,Adelaide,o3,48,118.42,2.1,12.6
2025-06-09,Adelaide,pm10,93,459.05,1.0,37.0
2025-06-09,Brisbane,co,24,2.43,3.6,5.6
2025-06-09,Brisbane,no2,133,95.22,0.5,13.8
2025-06-09,Brisbane,o3,65,155.71,0.5,12.2
2025-06-09,Brisbane,so2,21,0.65,0.6,1.6
2025-06-09,Canberra,co,17,0.07,3.8,4.0
2025-06-09,Canberra,no2,10,20.78,0.5,5.1
2025-06-09,Darwin,co,69,22.34,0.4,6.2
2025-06-09,Darwin,no2,69,23.19,0.6,7.5
2025-06-09,Darwin,o3,70,102.61,4.9,18.8
2025-06-09,Darwin,so2,69,0.22,0.1,0.7
2025-06-09,Hobart,pm10,72,63.08,2.0,14.0
2025-06-09,Hobart,pm2.5,63,206.29,5.0,25.0
2025-06-09,Launceston,pm10,159,113.26,1.0,39.0
2025-06-09,Melbourne,co,69,5.37,1.2,4.4
2025-06-09,Melbourne,no2,46,60.66,1.9,12.1
2025-06-09,Melbourne,o3,115,170.87,4.8,22.4
2025-06-09,Melbourne,pm10,120,112.0,4.0,20.0
2025-06-09,Melbourne,so2,106,1.33,0.2,1.5
2025-06-09,Newcastle,co,24,0.31,0.8,1.3
2025-06-09,Newcastle,no2,135,140.04,0.2,16.8
2025-06-09,Newcastle,pm10,144,225.94,3.0,27.0
2025-06-09,Newcastle,pm2.5,124,664.15,1.0,54.0
2025-06-09,Newcastle,so2,126,48.84,0.3,11.5
2025-06-09,Perth,no2,57,606.81,1.2,26.7
2025-06-09,Perth,o3,64,1183.64,2.0,34.0
2025-06-09,Perth,pm10,90,719.08,2.0,47.0
2025-06-09,Perth,so2,12,35.77,5.8,11.5
2025-06-09,Sydney,co,78,8.96,0.1,5.4
2025-06-09,Sydney,no2,115,141.22,0.1,14.9
2025-06-09,Sydney,o3,144,295.37,0.2,22.6
2025-06-09,Sydney,pm10,143,63.58,2.0,16.0
2025-06-09,Sydney,pm2.5,127,659.67,1.0,46.0
2025-06-09,Sydney,so2,96,0.9,0.4,1.6
2025-06-09,Wollongong,co,19,0.09,0.1,0.4
2025-06-09,Wollongong,no2,48,4.8,0.1,3.2
2025-06-09,Wollongong,pm10,48,293.15,2.0,40.0
2025-06-09,Wollongong,pm2.5,33,368.29,1.0,26.0
2025-06-09,Wollongong,so2,23,0.3,0.1,0.7
2025-06-10,Adelaide,co,24,11.94,1.7,4.9
2025-06-10,Adelaide,no2,71,182.54,0.5,16.5
2025-06-10,Adelaide,o3,48,127.27,0.5,13.0
2025-06-10,Adelaide,pm10,94,369.94,1.0,34.0
2025-06-10,Brisbane,co,21,0.22,4.0,4.5
2025-06-10,Brisbane,no2,111,56.57,0.5,11.0
2025-06-10,Brisbane,o3,66,38.18,2.9,12.2
2025-06-10,Brisbane,so2,30,4.3,0.6,3.1
2025-06-10,Canberra,co,23,11.47,4.1,7.4
2025-06-10,Canberra,no2,28,44.54,0.5,6.4
2025-06-10,Canberra,o3,46,114.44,0.9,12.2
2025-06-10,Darwin,co,67,23.91,0.4,6.4
2025-06-10,Darwin,no2,67,15.3,0.6,6.0
2025-06-10,Darwin,o3,67,88.6,3.1,15.7
2025-06-10,Darwin,so2,65,0.27,0.1,0.7
2025-06-10,Hobart,pm10,72,54.45,1.0,12.0
2025-06-10,Hobart,pm2.5,53,838.31,5.0,46.0
2025-06-10,Launceston,pm10,156,567.99,1.0,51.0
2025-06-10,Melbourne,co,69,85.01,1.0,9.9
2025-06-10,Melbourne,no2,46,676.8,3.8,26.9
2025-06-10,Melbourne,o3,85,505.8,0.8,20.8
2025-06-10,Melbourne,pm10,120,410.24,2.0,32.0
2025-06-10,Melbourne,so2,50,0.57,0.2,1.3
2025-06-10,Newcastle,co,23,6.52,1.0,5.2
2025-06-10,Newcastle,no2,137,67.23,0.4,13.4
2025-06-10,Newcastle,pm10,144,80.56,3.0,18.0
2025-06-10,Newcastle,pm2.5,132,373.94,1.0,36.0
2025-06-10,Newcastle,so2,99,9.63,0.1,4.9
2025-06-10,Perth,no2,38,155.26,1.2,16.7
2025-06-10,Perth,o3,66,1309.77,2.0,38.0
2025-06-10,Perth,pm10,91,366.22,3.0,32.0
2025-06-10,Perth,so2,11,56.49,2.9,11.5
2025-06-10,Sydney,co,79,19.34,0.1,6.3
2025-06-10,Sydney,no2,136,317.01,0.5,24.7
2025-06-10,Sydney,o3,137,396.86,0.2,22.2
2025-06-10,Sydney,pm10,142,107.51,3.0,22.0
2025-06-10,Sydney,so2,73,2.18,0.1,2.9
2025-06-10,Wollongong,co,22,0.15,0.3,0.9
2025-06-10,Wollongong,no2,45,14.51,0.2,4.4
2025-06-10,Wollongong,o3,45,402.23,4.7,22.8
2025-06-10,Wollongong,pm10,48,28.4,4.0,12.0
2025-06-10,Wollongong,pm2.5,38,1014.65,1.0,47.0
2025-06-11,Adelaide,co,24,4.03,1.9,4.7
2025-06-11,Adelaide,no2,71,103.45,0.5,11.9
2025-06-11,Adelaide,o3,48,90.68,1.3,12.6
2025-06-11,Adelaide,pm10,95,243.61,1.0,31.0
2025-06-11,Adelaide,pm2.5,58,1498.49,5.0,53.0
2025-06-11,Brisbane,co,24,3.4,3.9,6.2
2025-06-11,Brisbane,no2,131,138.37,0.5,13.3
2025-06-11,Brisbane,o3,72,127.01,0.5,12.6
2025-06-11,Brisbane,so2,28,0.57,0.6,1.1
2025-06-11,Canberra,co,31,60.97,0.3,8.3
2025-06-11,Canberra,no2,31,65.59,1.0,9.2
2025-06-11,Canberra,o3,45,105.39,0.9,11.8
2025-06-11,Darwin,co,70,25.25,0.5,6.6
2025-06-11,Darwin,no2,70,12.97,0.7,6.5
2025-06-11,Darwin,o3,69,98.32,3.4,16.9
2025-06-11,Darwin,so2,69,0.22,0.1,0.5
2025-06-11,Hobart,pm10,67,454.16,3.0,47.0
2025-06-11,Melbourne,co,57,386.48,5.0,19.8
2025-06-11,Melbourne,no2,46,343.53,5.6,27.8
2025-06-11,Melbourne,o3,55,404.6,0.8,18.4
2025-06-11,Melbourne,pm10,120,892.1,6.0,68.0
2025-06-11,Melbourne,so2,65,1.62,0.2,1.5
2025-06-11,Newcastle,co,24,3.16,0.8,2.9
2025-06-11,Newcastle,no2,142,234.05,0.4,27.0
2025-06-11,Newcastle,o3,94,234.39,0.8,22.7
2025-06-11,Newcastle,pm10,143,111.11,1.0,24.0
2025-06-11,Newcastle,pm2.5,126,439.68,1.0,38.0
2025-06-11,Newcastle,so2,76,7.73,0.1,4.4
2025-06-11,Perth,no2,37,342.16,1.2,24.5
2025-06-11,Perth,o3,54,1189.21,1.0,36.0
2025-06-11,Perth,pm10,76,22.83,3.0,10.0
2025-06-11,Perth,pm2.5,76,79.78,2.0,15.0
2025-06-11,Sydney,co,90,26.44,0.1,5.6
2025-06-11,Sydney,no2,144,638.67,0.8,28.5
2025-06-11,Sydney,o3,144,542.22,0.1,21.6
2025-06-11,Sydney,pm10,143,144.46,3.0,27.0
2025-06-11,Sydney,pm2.5,143,854.49,1.0,41.0
2025-06-11,Sydney,so2,62,2.46,0.1,2.9
2025-06-11,Wollongong,co,23,0.47,0.5,1.3
2025-06-11,Wollongong,no2,47,29.6,1.1,10.1
2025-06-11,Wollongong,o3,47,421.71,5.5,22.2
2025-06-11,Wollongong,pm10,47,169.78,3.0,24.0
2025-06-11,Wollongong,pm2.5,42,474.25,1.0,33.0
2025-06-12,Adelaide,co,22,18.26,1.2,5.8
2025-06-12,Adelaide,no2,67,167.03,1.0,15.6
2025-06-12,Adelaide,o3,45,122.52,0.5,11.0
2025-06-12,Adelaide,pm10,89,839.56,1.0,53.0
2025-06-12,Brisbane,co,24,3.07,4.2,6.3
2025-06-12,Brisbane,no2,139,152.97,1.0,15.1
2025-06-12,Brisbane,o3,70,185.99,0.5,12.6
2025-06-12,Brisbane,so2,25,0.42,0.6,1.1
2025-06-12,Canberra,co,46,96.71,0.7,11.1
2025-06-12,Canberra,no2,44,42.42,0.5,9.6
2025-06-12,Darwin,co,70,24.79,0.4,6.0
2025-06-12,Darwin,no2,70,42.4,0.7,9.4
2025-06-12,Darwin,o3,71,75.21,3.9,15.5
2025-06-12,Darwin,so2,70,0.65,0.1,1.3
2025-06-12,Hobart,pm10,64,268.96,3.0,31.0
2025-06-12,Melbourne,co,69,225.6,1.2,18.4
2025-06-12,Melbourne,o3,72,404.66,0.8,20.0
2025-06-12,Melbourne,so2,12,0.18,0.2,0.5
2025-06-12,Newcastle,co,24,1.84,1.2,3.2
2025-06-12,Newcastle,no2,131,348.56,3.8,26.4
2025-06-12,Newcastle,o3,82,329.99,0.1,18.5
2025-06-12,Newcastle,pm10,141,230.46,5.0,30.0
2025-06-12,Newcastle,pm2.5,136,1263.22,1.0,59.0
2025-06-12,Newcastle,so2,91,403.57,0.1,28.4
2025-06-12,Perth,no2,38,476.71,1.2,24.5
2025-06-12,Perth,o3,47,999.87,2.0,32.0
2025-06-12,Perth,pm10,64,122.77,1.0,23.0
2025-06-12,Perth,pm2.5,60,499.35,2.0,46.0
2025-06-12,Perth,so2,5,16.82,2.9,5.8
2025-06-12,Sydney,co,95,29.19,0.1,6.8
2025-06-12,Sydney,no2,144,461.05,1.2,25.7
2025-06-12,Sydney,o3,142,490.41,0.1,23.0
2025-06-12,Sydney,pm10,143,281.17,5.0,54.0
2025-06-12,Sydney,so2,67,1.94,0.1,2.0
2025-06-12,Wollongong,co,22,7.85,0.6,3.7
2025-06-12,Wollongong,no2,44,269.93,1.1,22.9
2025-06-12,Wollongong,o3,42,528.55,0.2,23.5
2025-06-13,Adelaide,co,17,10.38,1.7,4.7
2025-06-13,Adelaide,no2,50,140.63,1.0,15.1
2025-06-13,Adelaide,o3,34,122.22,0.5,11.0
2025-06-13,Brisbane,co,24,2.87,4.4,6.7
2025-06-13,Brisbane,no2,139,130.28,0.5,13.8
2025-06-13,Brisbane,o3,69,176.83,0.5,13.0
2025-06-13,Brisbane,so2,36,0.69,0.6,1.6
2025-06-13,Canberra,co,46,103.22,0.4,11.4
2025-06-13,Canberra,no2,38,48.99,0.5,9.2
2025-06-13,Canberra,o3,45,199.93,0.5,13.0
2025-06-13,Darwin,co,72,23.24,0.9,7.0
2025-06-13,Darwin,no2,72,17.93,0.8,5.6
2025-06-13,Darwin,o3,72,153.61,4.3,20.4
2025-06-13,Darwin,so2,72,0.43,0.1,0.9
2025-06-13,Hobart,pm10,72,346.57,3.0,28.0
2025-06-13,Melbourne,co,69,132.21,1.9,13.2
2025-06-13,Melbourne,o3,58,273.09,0.8,16.8
2025-06-13,Melbourne,so2,69,0.5,0.2,1.0
2025-06-13,Newcastle,co,22,0.61,1.6,2.5
2025-06-13,Newcastle,no2,113,138.22,3.6,19.3
2025-06-13,Newcastle,o3,66,278.96,0.2,21.2
2025-06-13,Newcastle,pm10,141,160.8,2.0,23.0
2025-06-13,Newcastle,pm2.5,128,516.34,1.0,32.0
2025-06-13,Newcastle,so2,76,289.05,0.1,20.7
2025-06-13,Perth,no2,46,351.36,1.2,25.6
2025-06-13,Perth,o3,68,891.68,1.0,33.0
2025-06-13,Perth,pm10,90,168.13,2.0,24.0
2025-06-13,Perth,pm2.5,87,395.66,2.0,34.0
2025-06-13,Perth,so2,8,18.02,2.9,5.8
2025-06-13,Sydney,co,87,10.82,0.1,3.7
2025-06-13,Sydney,no2,138,265.67,1.6,22.5
2025-06-13,Sydney,o3,138,467.62,0.3,24.6
2025-06-13,Sydney,pm10,144,66.99,2.0,17.0
2025-06-13,Sydney,pm2.5,142,662.92,1.0,51.0
2025-06-13,Sydney,so2,83,2.34,0.1,2.1
2025-06-13,Wollongong,co,23,11.22,0.5,5.1
2025-06-13,Wollongong,no2,46,71.83,2.2,15.7
2025-06-13,Wollongong,o3,46,455.85,0.6,22.1
2025-06-13,Wollongong,pm10,48,237.3,1.0,27.0
2025-06-13,Wollongong,pm2.5,41,329.3,1.0,21.0
2025-06-13,Wollongong,so2,12,19.55,0.1,4.8
2025-06-14,Adelaide,co,21,6.61,1.0,3.8
2025-06-14,Adelaide,no2,59,56.43,0.5,10.6
2025-06-14,Adelaide,o3,40,72.44,5.7,13.9
2025-06-14,Adelaide,pm10,80,526.07,2.0,46.0
2025-06-14,Adelaide,pm2.5,60,866.23,1.0,48.0
2025-06-14,Brisbane,co,27,44.73,0.5,9.2
2025-06-14,Brisbane,no2,135,160.27,0.5,17.4
2025-06-14,Brisbane,o3,68,183.88,0.5,13.9
2025-06-14,Brisbane,so2,27,1.5,0.6,2.1
2025-06-14,Canberra,co,46,84.15,0.5,11.0
2025-06-14,Canberra,no2,39,79.94,0.5,10.6
2025-06-14,Canberra,o3,38,200.34,0.5,13.9
2025-06-14,Darwin,co,72,33.42,1.4,7.9
2025-06-14,Darwin,no2,72,40.35,1.0,10.7
2025-06-14,Darwin,so2,68,0.5,0.1,0.9
2025-06-14,Hobart,pm10,68,611.02,1.0,35.0
2025-06-14,Melbourne,co,69,39.48,1.4,10.0
2025-06-14,Melbourne,no2,115,334.63,2.8,23.2
2025-06-14,Melbourne,o3,74,421.32,0.8,20.8
2025-06-14,Melbourne,pm10,120,474.7,5.0,37.0
2025-06-14,Melbourne,so2,66,0.83,0.3,1.5
2025-06-14,Newcastle,co,24,4.76,1.2,3.6
2025-06-14,Newcastle,no2,120,289.35,1.7,25.1
2025-06-14,Newcastle,o3,72,445.94,1.2,25.1
2025-06-14,Newcastle,pm10,144,264.0,2.0,29.0
2025-06-14,Newcastle,so2,85,130.18,0.1,20.4
2025-06-14,Perth,co,3,0.0,1.0,1.0
2025-06-14,Perth,no2,48,159.94,1.2,21.2
2025-06-14,Perth,o3,65,1065.69,1.0,34.0
2025-06-14,Perth,pm10,90,134.21,2.0,21.0
2025-06-14,Perth,pm2.5,90,670.83,2.0,40.0
2025-06-14,Perth,so2,7,11.2,5.8,8.6
2025-06-14,Sydney,co,91,48.44,0.1,9.7
2025-06-14,Sydney,no2,142,446.07,0.2,26.5
2025-06-14,Sydney,o3,142,660.95,0.1,25.8
2025-06-14,Sydney,pm10,143,345.95,2.0,27.0
2025-06-14,Sydney,so2,92,3.5,0.1,3.2
2025-06-14,Wollongong,co,24,33.23,1.0,6.3
2025-06-14,Wollongong,no2,48,221.17,1.2,20.2
2025-06-14,Wollongong,o3,48,681.75,0.1,23.5
2025-06-14,Wollongong,pm10,48,148.68,2.0,18.0
2025-06-14,Wollongong,so2,15,18.39,0.1,5.5
2025-06-15,Adelaide,co,24,1.73,1.6,3.3
2025-06-15,Adelaide,no2,62,35.14,0.5,9.2
2025-06-15,Adelaide,pm10,94,242.85,1.0,30.0
2025-06-15,Adelaide,pm2.5,68,1061.67,5.0,52.0
2025-06-15,Brisbane,co,29,61.79,1.1,13.3
2025-06-15,Brisbane,no2,134,160.39,0.5,15.6
2025-06-15,Brisbane,o3,66,208.16,0.5,14.7
2025-06-15,Brisbane,so2,22,1.08,0.6,1.6
2025-06-15,Canberra,co,38,227.58,0.7,16.3
2025-06-15,Canberra,no2,38,36.6,0.5,7.4
2025-06-15,Canberra,o3,48,110.1,0.5,10.6
2025-06-15,Darwin,co,70,56.38,0.5,13.5
2025-06-15,Darwin,no2,70,26.86,0.7,7.4
2025-06-15,Darwin,o3,70,131.6,4.5,17.7
2025-06-15,Darwin,so2,67,0.31,0.1,0.6
2025-06-15,Hobart,pm10,69,642.38,3.0,41.0
2025-06-15,Melbourne,co,63,1.76,1.3,2.7
2025-06-15,Melbourne,no2,115,124.95,1.9,17.6
2025-06-15,Melbourne,o3,115,125.9,3.2,20.0
2025-06-15,Melbourne,pm10,120,95.52,3.0,21.0
2025-06-15,Melbourne,so2,48,0.62,0.8,1.5
2025-06-15,Newcastle,co,24,3.4,1.4,3.2
2025-06-15,Newcastle,no2,120,227.75,2.7,24.2
2025-06-15,Newcastle,o3,72,425.61,0.1,20.3
2025-06-15,Newcastle,pm10,144,198.18,3.0,24.0
2025-06-15,Newcastle,so2,86,53.34,0.1,13.1
2025-06-15,Perth,no2,19,271.33,1.2,16.7
2025-06-15,Perth,o3,69,662.09,1.0,33.0
2025-06-15,Perth,pm10,91,54.08,1.0,15.0
2025-06-15,Perth,pm2.5,83,191.18,2.0,29.0
2025-06-15,Sydney,co,95,53.92,0.1,10.0
2025-06-15,Sydney,no2,140,272.99,0.7,21.3
2025-06-15,Sydney,o3,134,677.86,0.1,25.4
2025-06-15,Sydney,pm10,140,339.06,2.0,32.0
2025-06-15,Sydney,so2,95,14.19,0.1,6.4
2025-06-15,Wollongong,co,24,14.37,0.7,4.8
2025-06-15,Wollongong,no2,47,74.24,1.6,12.3
2025-06-15,Wollongong,o3,46,715.2,0.1,25.2
2025-06-15,Wollongong,pm10,44,266.89,2.0,24.0
2025-06-15,Wollongong,so2,23,2.35,0.1,1.7
2025-06-16,Adelaide,co,22,1.98,1.0,2.9
2025-06-16,Adelaide,no2,64,83.7,0.5,11.0
2025-06-16,Adelaide,pm10,96,322.53,5.0,39.0
2025-06-16,Adelaide,pm2.5,70,925.94,4.0,53.0
2025-06-16,Brisbane,co,25,47.35,0.6,8.5
2025-06-16,Brisbane,no2,129,179.63,1.9,20.6
2025-06-16,Brisbane,o3,54,183.81,0.5,13.9
2025-06-16,Brisbane,so2,37,0.76,0.6,1.6
2025-06-16,Canberra,co,40,63.21,0.4,7.5
2025-06-16,Canberra,no2,37,19.58,0.5,5.5
2025-06-16,Canberra,o3,67,43.33,0.5,9.8
2025-06-16,Darwin,co,69,36.37,0.8,7.5
2025-06-16,Darwin,no2,55,25.87,0.8,7.9
2025-06-16,Darwin,o3,71,160.46,1.5,19.7
2025-06-16,Darwin,so2,55,0.29,0.1,0.6
2025-06-16,Hobart,pm10,71,462.14,1.0,38.0
2025-06-16,Launceston,pm10,162,173.05,2.0,30.0
2025-06-16,Melbourne,co,57,0.14,1.0,1.3
2025-06-16,Melbourne,no2,104,51.75,1.9,10.2
2025-06-16,Melbourne,pm10,114,986.3,1.0,74.0
2025-06-16,Melbourne,pm2.5,138,707.56,1.0,39.0
2025-06-16,Melbourne,so2,63,0.49,0.5,1.2
2025-06-16,Newcastle,co,23,74.27,1.3,9.8
2025-06-16,Newcastle,no2,135,348.24,3.0,27.7
2025-06-16,Newcastle,o3,88,360.74,0.1,18.4
2025-06-16,Newcastle,pm10,144,934.55,2.0,53.0
2025-06-16,Newcastle,so2,110,51.07,0.1,13.7
2025-06-16,Perth,no2,49,271.09,1.2,18.9
2025-06-16,Perth,o3,65,1333.43,1.0,34.0
2025-06-16,Perth,pm10,92,108.88,4.0,25.0
2025-06-16,Perth,pm2.5,92,432.81,3.0,48.0
2025-06-16,Perth,so2,9,19.6,5.8,8.6
2025-06-16,Sydney,co,83,21.17,0.2,7.6
2025-06-16,Sydney,no2,112,293.69,0.7,22.6
