Date,Country,City,Pollutant,count,min,max,median,variance
3/1/2023,AU,Brisbane,o3,55,0.5,21.2,6.5,307.15
3/1/2023,AU,Brisbane,pm10,214,2,44,16,461
3/1/2023,AU,Brisbane,pm2.5,214,1,56,29,1188.79
3/1/2023,AU,Brisbane,so2,31,0.6,1.6,0.6,0.97
3/1/2023,AU,Canberra,co,43,0.4,9,7.9,162.47
3/1/2023,AU,Canberra,no2,20,0.5,3.2,1.4,4.69
3/1/2023,AU,Canberra,o3,67,0.5,16.3,8.6,271.16
3/1/2023,AU,Canberra,pm10,69,2,27,9,291.27
3/1/2023,AU,Canberra,pm2.5,69,1,44,21,1277.09
3/1/2023,AU,Darwin,co,71,2,8,4.8,50.84
3/1/2023,AU,Darwin,no2,71,0.1,2.1,0.5,2.59
3/1/2023,AU,Darwin,o3,70,5.3,9.2,7,7.19
3/1/2023,AU,Darwin,pm10,72,10,35,22,321.17
3/1/2023,AU,Darwin,pm2.5,72,4,45,25,558.56
3/1/2023,AU,Darwin,so2,52,0.1,0.9,0.1,1.35
3/1/2023,AU,Hobart,pm10,71,1,19,7,131.3
3/1/2023,AU,Hobart,pm2.5,45,5,17,9,101.01
3/1/2023,AU,Launceston,pm10,124,1,14,3,56.31
3/1/2023,AU,Launceston,pm2.5,68,5,30,5,223.24
3/1/2023,AU,Melbourne,co,89,0.5,2,0.9,0.8
3/1/2023,AU,Melbourne,no2,64,0.8,6.5,1.9,13.36
3/1/2023,AU,Melbourne,o3,91,6.4,14.5,11.2,21.79
3/1/2023,AU,Melbourne,pm10,120,3,20,12,184.71
3/1/2023,AU,Melbourne,pm2.5,160,2,58,18,1010.38
3/1/2023,AU,Melbourne,so2,78,0.1,0.9,0.4,0.35
3/1/2023,AU,Newcastle,no2,75,1,9.3,1.9,47.54
3/1/2023,AU,Newcastle,pm10,144,10,65,24,1175.31
3/1/2023,AU,Newcastle,pm2.5,142,4,45,23,796.96
3/1/2023,AU,Newcastle,so2,46,1.5,34.3,1.5,583.85
3/1/2023,AU,Perth,no2,10,1.2,3.4,2.3,5.51
3/1/2023,AU,Perth,o3,51,12,35,18,268.6
3/1/2023,AU,Perth,pm10,74,3,22,7,149.46
3/1/2023,AU,Perth,pm2.5,71,2,19,6,336.24
3/1/2023,AU,Sydney,co,8,1.2,2.3,2.3,3.24
3/1/2023,AU,Sydney,no2,97,1,10.2,2.8,49.1
3/1/2023,AU,Sydney,o3,133,0.8,32,11.2,293.75
3/1/2023,AU,Sydney,pm10,144,11,35,18,166.61
3/1/2023,AU,Sydney,pm2.5,142,6,62,21,728.38
3/1/2023,AU,Sydney,so2,33,1.5,25.8,2.9,308.33
3/1/2023,AU,Wollongong,co,3,1.2,1.2,1.2,0
3/1/2023,AU,Wollongong,no2,21,1,5.6,1.9,22.55
3/1/2023,AU,Wollongong,o3,46,1.6,20.8,11.2,305.4
3/1/2023,AU,Wollongong,pm10,48,9,54,23,703.93
3/1/2023,AU,Wollongong,pm2.5,46,2,49,21,1102.36
3/1/2023,AU,Wollongong,so2,5,1.5,4.3,2.9,13.72
4/1/2023,AU,Adelaide,co,23,1,1.8,1.3,0.62
4/1/2023,AU,Adelaide,no2,63,0.5,7.8,1.4,36.56
4/1/2023,AU,Adelaide,o3,55,2.1,7.8,6.5,22.83
4/1/2023,AU,Adelaide,pm10,120,5,22,13,104.5
4/1/2023,AU,Adelaide,pm2.5,82,1,93,13,1404.6
4/1/2023,AU,Adelaide,so2,9,0.6,1.6,1.1,0.9
4/1/2023,AU,Brisbane,no2,130,0.5,10.1,2.3,37.42
4/1/2023,AU,Brisbane,o3,58,0.5,24,5.7,367.38
4/1/2023,AU,Brisbane,pm10,216,2,51,18,749.4
4/1/2023,AU,Brisbane,pm2.5,216,1,70,30,1655.27
4/1/2023,AU,Brisbane,so2,43,0.6,3.1,0.6,2.31
4/1/2023,AU,Canberra,co,27,0.1,8.5,0.5,175.6
4/1/2023,AU,Canberra,no2,8,0.5,1,0.5,0.54
4/1/2023,AU,Canberra,o3,66,0.5,13.9,4.9,61.14
4/1/2023,AU,Canberra,pm10,68,1,25,5,187.9
4/1/2023,AU,Canberra,pm2.5,63,1,51,12,1107.95
4/1/2023,AU,Darwin,co,70,1.7,7.9,4.3,56.81
4/1/2023,AU,Darwin,no2,70,0.1,1.8,0.3,2.87
4/1/2023,AU,Darwin,o3,71,4,7.4,4.9,7.34
4/1/2023,AU,Darwin,pm10,72,2,35,19,590.56
4/1/2023,AU,Darwin,pm2.5,66,3,29,15,502.87
4/1/2023,AU,Darwin,so2,60,0.1,0.9,0.1,1.3
4/1/2023,AU,Hobart,pm10,67,3,14,6,63.05
4/1/2023,AU,Hobart,pm2.5,31,5,13,9,78.8
4/1/2023,AU,Launceston,pm10,116,1,6,3,14.83
4/1/2023,AU,Launceston,pm2.5,40,5,17,5,63.08
4/1/2023,AU,Melbourne,co,64,0.2,1.9,0.6,2.05
4/1/2023,AU,Melbourne,no2,77,0.9,4.7,1.9,5.78
4/1/2023,AU,Melbourne,o3,76,8.8,13.6,11.2,12.35
4/1/2023,AU,Melbourne,pm10,120,7,29,15,237.64
4/1/2023,AU,Melbourne,pm2.5,162,3,54,21,947.02
4/1/2023,AU,Melbourne,so2,23,0.4,1.4,1,0.46
4/1/2023,AU,Newcastle,no2,71,1,14.9,2.8,67.88
4/1/2023,AU,Newcastle,pm10,144,2,64,21,2026.36
4/1/2023,AU,Newcastle,pm2.5,140,2,65,23,1429.34
4/1/2023,AU,Newcastle,so2,46,1.5,11.5,1.5,58.82
4/1/2023,AU,Perth,no2,11,1.2,7.8,2.3,67.98
4/1/2023,AU,Perth,o3,51,14,37,20,349.3
4/1/2023,AU,Perth,pm10,82,2,18,6,151.36
4/1/2023,AU,Perth,pm2.5,80,2,24,5,395.94
4/1/2023,AU,Sydney,co,3,2.3,2.3,2.3,0
4/1/2023,AU,Sydney,no2,90,1,10.2,2.8,38.95
4/1/2023,AU,Sydney,o3,122,1.6,16.8,9.6,125.41
4/1/2023,AU,Sydney,pm10,133,1,30,13,327.57
4/1/2023,AU,Sydney,pm2.5,120,2,41,14,558.88
4/1/2023,AU,Sydney,so2,8,1.5,1.5,1.5,0
4/1/2023,AU,Wollongong,co,16,2.3,8.9,3.4,70.53
4/1/2023,AU,Wollongong,no2,20,1,12.1,4.7,149.57
4/1/2023,AU,Wollongong,o3,45,0.8,12.8,8.8,128.19
4/1/2023,AU,Wollongong,pm10,47,1,37,14,905.09
4/1/2023,AU,Wollongong,pm2.5,41,1,64,17,1846.24
4/1/2023,AU,Wollongong,so2,12,1.5,34.3,10,1085.43
5/1/2023,AU,Adelaide,co,24,1.2,2,1.6,0.7
5/1/2023,AU,Adelaide,no2,56,0.5,4.6,1,9.73
5/1/2023,AU,Adelaide,o3,58,4.5,6.5,5.3,2.43
5/1/2023,AU,Adelaide,pm10,120,3,17,8,68.46
5/1/2023,AU,Adelaide,pm2.5,69,5,120,11,2306.22
5/1/2023,AU,Adelaide,so2,4,0.6,1.1,0.6,0.62
5/1/2023,AU,Brisbane,no2,128,0.5,12.4,3.2,67.2
5/1/2023,AU,Brisbane,o3,56,2.5,15.9,9,98.56
5/1/2023,AU,Brisbane,pm10,215,1,25,13,209.85
5/1/2023,AU,Brisbane,pm2.5,216,1,59,25,1198.11
5/1/2023,AU,Brisbane,so2,36,0.6,2.6,0.6,2.31
5/1/2023,AU,Canberra,co,13,8.2,8.4,8.3,0.06
5/1/2023,AU,Canberra,o3,65,0.9,8.2,5.7,54.69
5/1/2023,AU,Canberra,pm10,68,1,16,7,121.26
5/1/2023,AU,Canberra,pm2.5,57,2,999,13,170823
5/1/2023,AU,Darwin,co,69,1.7,7.9,4.3,60.31
5/1/2023,AU,Darwin,no2,70,0.1,2.4,0.3,3.33
5/1/2023,AU,Darwin,o3,71,3.9,5.2,4.6,1.34
5/1/2023,AU,Darwin,pm10,72,3,32,18,419.43
5/1/2023,AU,Darwin,pm2.5,69,2,39,16,659.39
5/1/2023,AU,Darwin,so2,57,0.1,0.9,0.1,1.34
5/1/2023,AU,Hobart,pm10,67,1,17,5,80.61
5/1/2023,AU,Hobart,pm2.5,40,5,34,9,262.76
5/1/2023,AU,Launceston,pm10,134,1,8,4,23.18
5/1/2023,AU,Launceston,pm2.5,35,5,9,5,33.61
5/1/2023,AU,Melbourne,co,86,0.4,2.7,1.2,3.63
5/1/2023,AU,Melbourne,no2,84,1,5.6,2.8,13.68
5/1/2023,AU,Melbourne,o3,92,6.4,16,11.2,78.6
5/1/2023,AU,Melbourne,pm10,105,2,34,13,358.64
5/1/2023,AU,Melbourne,pm2.5,161,1,53,20,1048.37
5/1/2023,AU,Melbourne,so2,92,0.1,2.9,0.7,5.06
5/1/2023,AU,Newcastle,no2,61,1,9.3,1.9,48.55
5/1/2023,AU,Newcastle,pm10,143,1,39,16,534.63
5/1/2023,AU,Newcastle,pm2.5,140,1,46,17,1014.47
5/1/2023,AU,Newcastle,so2,47,1.5,14.3,1.5,152.49
5/1/2023,AU,Perth,no2,20,1.2,17.8,4.5,251.52
5/1/2023,AU,Perth,o3,69,12,51,20,1123.89
5/1/2023,AU,Perth,pm10,91,4,17,7,98.46
5/1/2023,AU,Perth,pm2.5,88,2,21,6,322.06
5/1/2023,AU,Perth,so2,3,2.9,2.9,2.9,0
5/1/2023,AU,Sydney,co,3,1.2,1.2,1.2,0
5/1/2023,AU,Sydney,no2,72,1,5.6,1,15.78
5/1/2023,AU,Sydney,o3,108,8.8,16,13.6,30.71
5/1/2023,AU,Sydney,pm10,117,3,33,15,274.96
5/1/2023,AU,Sydney,pm2.5,109,1,35,16,533.85
5/1/2023,AU,Sydney,so2,4,1.5,1.5,1.5,0
5/1/2023,AU,Wollongong,co,4,1.2,2.3,1.2,3.03
5/1/2023,AU,Wollongong,no2,2,1,1.9,1,4.05
5/1/2023,AU,Wollongong,o3,42,11.2,15.2,13.6,11.54
5/1/2023,AU,Wollongong,pm10,48,6,40,15,530.42
5/1/2023,AU,Wollongong,pm2.5,45,1,51,18,1210.64
5/1/2023,AU,Wollongong,so2,7,1.5,7.2,1.5,47.15
6/1/2023,AU,Adelaide,co,24,1.5,2.9,1.9,2.16
6/1/2023,AU,Adelaide,no2,72,0.5,13.8,1.4,48.56
6/1/2023,AU,Adelaide,o3,64,3.3,12.2,8.6,92.27
6/1/2023,AU,Adelaide,pm10,120,7,30,13,173.83
6/1/2023,AU,Adelaide,pm2.5,90,1,50,17,849.12
6/1/2023,AU,Adelaide,so2,13,0.6,1.6,1.1,0.99
6/1/2023,AU,Brisbane,no2,121,0.5,9.2,1.9,37.52
6/1/2023,AU,Brisbane,o3,66,2.5,14.7,7.8,95.74
6/1/2023,AU,Brisbane,pm10,215,1,29,10,239.02
6/1/2023,AU,Brisbane,pm2.5,213,1,86,13,742.06
6/1/2023,AU,Brisbane,so2,15,0.6,6.6,0.6,26.36
6/1/2023,AU,Canberra,co,17,8,8.4,8.2,0.2
6/1/2023,AU,Canberra,o3,57,1.3,7,5.3,40.21
6/1/2023,AU,Canberra,pm10,63,1,16,7,128.87
6/1/2023,AU,Canberra,pm2.5,65,1,31,15,573.38
6/1/2023,AU,Darwin,co,71,1.8,8.2,4.3,62.91
6/1/2023,AU,Darwin,no2,72,0.1,3.8,0.5,7.97
6/1/2023,AU,Darwin,o3,72,2.6,5.9,4.3,4.64
6/1/2023,AU,Darwin,pm10,72,4,36,22,816.04
6/1/2023,AU,Darwin,pm2.5,72,1,32,19,569.51
6/1/2023,AU,Darwin,so2,53,0.1,0.9,0.1,1.38
6/1/2023,AU,Hobart,pm10,65,2,14,5,36.74
6/1/2023,AU,Hobart,pm2.5,31,5,9,5,40.26
6/1/2023,AU,Launceston,pm10,141,2,10,5,36.36
6/1/2023,AU,Launceston,pm2.5,93,5,13,9,43.53
6/1/2023,AU,Melbourne,co,92,0.4,2.6,0.9,2.28
6/1/2023,AU,Melbourne,no2,67,1,7.5,1.9,24.99
6/1/2023,AU,Melbourne,o3,90,3.2,16,10.4,130.18
6/1/2023,AU,Melbourne,pm10,69,1,26,11,169.27
6/1/2023,AU,Melbourne,pm2.5,157,1,48,16,890.49
6/1/2023,AU,Melbourne,so2,83,0.1,2.9,0.5,2.67
6/1/2023,AU,Newcastle,no2,89,1,10.2,2.8,37.07
6/1/2023,AU,Newcastle,pm10,144,3,41,12,578.69
6/1/2023,AU,Newcastle,pm2.5,128,1,62,15,1132.95
6/1/2023,AU,Newcastle,so2,81,1.5,21.5,4.3,180.72
6/1/2023,AU,Perth,no2,9,1.2,4.5,2.3,15.46
6/1/2023,AU,Perth,o3,67,12,37,20,286.84
6/1/2023,AU,Perth,pm10,92,1,23,10,307.52
6/1/2023,AU,Perth,pm2.5,91,2,29,8,495.48
6/1/2023,AU,Perth,so2,4,2.9,2.9,2.9,0
6/1/2023,AU,Sydney,co,14,1.2,2.3,1.2,3.19
6/1/2023,AU,Sydney,no2,91,1,11.2,2.8,67.86
6/1/2023,AU,Sydney,o3,97,1.6,13.6,8.8,75.46
6/1/2023,AU,Sydney,pm10,110,2,27,11,191.84
6/1/2023,AU,Sydney,pm2.5,106,1,32,12,448.94
6/1/2023,AU,Sydney,so2,15,1.5,18.6,1.5,189.1
6/1/2023,AU,Wollongong,co,2,2.3,2.3,2.3,0
6/1/2023,AU,Wollongong,no2,7,1,5.6,1,28.21
6/1/2023,AU,Wollongong,o3,38,6.4,12.8,12.1,12.77
6/1/2023,AU,Wollongong,pm10,48,3,21,10,345.53
6/1/2023,AU,Wollongong,pm2.5,35,1,51,14,1079.29
6/1/2023,AU,Wollongong,so2,3,4.3,7.2,5.8,21.03
7/1/2023,AU,Adelaide,co,24,1.2,2.8,1.6,1.58
7/1/2023,AU,Adelaide,no2,79,0.5,11,1.4,30.58
7/1/2023,AU,Adelaide,o3,72,7,14.3,9.8,37.63
7/1/2023,AU,Adelaide,pm10,120,6,40,14,335.64
7/1/2023,AU,Adelaide,pm2.5,75,4,38,14,721.43
7/1/2023,AU,Adelaide,so2,9,0.6,1.1,1.1,0.69
7/1/2023,AU,Brisbane,no2,105,0.5,6.4,1.9,16.92
7/1/2023,AU,Brisbane,o3,71,2.1,13,7.8,50.04
7/1/2023,AU,Brisbane,pm10,216,1,23,12,216.06
7/1/2023,AU,Brisbane,pm2.5,210,1,37,20,565.13
7/1/2023,AU,Brisbane,so2,21,0.6,5.6,1.1,12.33
7/1/2023,AU,Canberra,co,23,0.1,8.4,8.2,77.75
7/1/2023,AU,Canberra,no2,2,0.5,1,0.5,1.25
7/1/2023,AU,Canberra,o3,68,0.9,8.2,5.7,53.22
7/1/2023,AU,Canberra,pm10,70,1,15,6,106.3
7/1/2023,AU,Canberra,pm2.5,64,1,51,11,928.19
7/1/2023,AU,Darwin,co,66,1.9,8.6,4.2,70.86
7/1/2023,AU,Darwin,no2,71,0.1,1.4,0.2,2.16
7/1/2023,AU,Darwin,o3,70,3.9,5.5,4.5,1.82
7/1/2023,AU,Darwin,pm10,72,16,42,23,392.39
7/1/2023,AU,Darwin,pm2.5,68,9,38,24,472.68
7/1/2023,AU,Darwin,so2,49,0.1,0.9,0.2,1.41
7/1/2023,AU,Hobart,pm10,61,1,5,3,11.83
7/1/2023,AU,Hobart,pm2.5,27,5,9,5,31.91
7/1/2023,AU,Launceston,pm10,123,1,8,3,26.27
7/1/2023,AU,Launceston,pm2.5,54,5,9,5,8.55
7/1/2023,AU,Melbourne,co,92,0.2,3.2,1.2,4.88
7/1/2023,AU,Melbourne,no2,78,1.9,10.2,2.8,40.55
7/1/2023,AU,Melbourne,o3,92,0.2,33.6,13.6,1038.26
7/1/2023,AU,Melbourne,pm10,48,9,25,15,133.15
7/1/2023,AU,Melbourne,pm2.5,161,1,56,21,1421.7
7/1/2023,AU,Melbourne,so2,34,0.1,2.9,0.3,5.12
7/1/2023,AU,Newcastle,no2,51,1,5.6,1,17.78
7/1/2023,AU,Newcastle,pm10,143,2,29,13,275.33
7/1/2023,AU,Newcastle,pm2.5,128,1,38,13,550.98
7/1/2023,AU,Newcastle,so2,14,1.5,7.2,1.5,41.14
7/1/2023,AU,Perth,o3,65,10,27,15,184.46
7/1/2023,AU,Perth,pm10,89,5,18,8,81.01
7/1/2023,AU,Perth,pm2.5,87,3,25,6,310.87
7/1/2023,AU,Perth,so2,4,2.9,2.9,2.9,0
7/1/2023,AU,Sydney,co,9,1.2,2.3,1.2,3.03
7/1/2023,AU,Sydney,no2,83,1,7.5,1.9,28.23
7/1/2023,AU,Sydney,o3,112,4.8,16.8,12.1,91.76
7/1/2023,AU,Sydney,pm10,120,4,24,11,112.15
7/1/2023,AU,Sydney,pm2.5,117,1,29,12,344.51
7/1/2023,AU,Sydney,so2,5,1.5,1.5,1.5,0
7/1/2023,AU,Wollongong,co,12,1.2,3.4,2.3,7.61
7/1/2023,AU,Wollongong,no2,7,1,4.7,2.8,27.8
7/1/2023,AU,Wollongong,o3,40,9.6,16,12.8,29.29
7/1/2023,AU,Wollongong,pm10,48,3,27,14,200.69
7/1/2023,AU,Wollongong,pm2.5,47,1,98,14,2916.33
7/1/2023,AU,Wollongong,so2,11,1.5,8.6,2.9,100.42
8/1/2023,AU,Adelaide,co,22,1.3,2.2,1.7,0.74
8/1/2023,AU,Adelaide,no2,79,0.5,8.7,1,25.51
8/1/2023,AU,Adelaide,o3,69,6.1,13.5,11,40.25
8/1/2023,AU,Adelaide,pm10,120,2,46,14,477.31
8/1/2023,AU,Adelaide,pm2.5,73,5,58,17,1291.16
8/1/2023,AU,Adelaide,so2,16,0.6,1.6,1.1,0.82
8/1/2023,AU,Brisbane,no2,107,0.5,5.1,1.4,9.39
8/1/2023,AU,Brisbane,o3,70,2.9,11,6.1,35.82
8/1/2023,AU,Brisbane,pm10,214,2,23,10,193.66
8/1/2023,AU,Brisbane,pm2.5,214,1,35,15,510.39
8/1/2023,AU,Brisbane,so2,19,0.6,2.6,1.1,2.94
8/1/2023,AU,Canberra,co,24,0.2,8.3,8.2,72.28
8/1/2023,AU,Canberra,no2,3,0.5,1.4,0.5,2.7
8/1/2023,AU,Canberra,o3,68,1.3,11.4,5.7,92.69
8/1/2023,AU,Canberra,pm10,72,1,20,7,144.51
8/1/2023,AU,Canberra,pm2.5,65,1,57,15,1686.03
8/1/2023,AU,Darwin,co,64,1.9,8.7,2.3,45.11
8/1/2023,AU,Darwin,no2,70,0.1,1.5,0.2,2.13
8/1/2023,AU,Darwin,o3,69,3.6,6.1,4.4,2.47
8/1/2023,AU,Darwin,pm10,72,10,38,24,360
8/1/2023,AU,Darwin,pm2.5,72,11,47,25,447.59
8/1/2023,AU,Darwin,so2,56,0.1,1,0.1,1.47
8/1/2023,AU,Hobart,pm10,64,1,7,3,21.74
8/1/2023,AU,Hobart,pm2.5,21,5,9,5,7.62
8/1/2023,AU,Launceston,pm10,127,1,8,2,19.69
8/1/2023,AU,Launceston,pm2.5,40,5,13,5,16
8/1/2023,AU,Melbourne,co,80,0.2,4.3,1.6,5.48
8/1/2023,AU,Melbourne,no2,92,1.9,24.1,4.7,147
8/1/2023,AU,Melbourne,o3,92,0.7,40,13.6,1685.71
8/1/2023,AU,Melbourne,pm10,47,6,32,16,250.64
8/1/2023,AU,Melbourne,pm2.5,162,1,62,21,1705.84
8/1/2023,AU,Melbourne,so2,68,0.1,4.3,0.4,7.13
8/1/2023,AU,Newcastle,no2,63,1,13.9,2.8,113.08
8/1/2023,AU,Newcastle,pm10,143,1,55,14,810.76
8/1/2023,AU,Newcastle,pm2.5,121,1,63,16,1446.07
8/1/2023,AU,Newcastle,so2,46,1.5,14.3,1.5,107.83
8/1/2023,AU,Perth,no2,3,1.2,1.2,1.2,0
8/1/2023,AU,Perth,o3,68,8,32,17,438.02
8/1/2023,AU,Perth,pm10,91,4,16,8,109.73
8/1/2023,AU,Perth,pm2.5,90,2,22,6,352.61
8/1/2023,AU,Sydney,co,6,1.2,2.3,1.2,3.63
8/1/2023,AU,Sydney,no2,78,1,11.2,2.8,57.21
8/1/2023,AU,Sydney,o3,114,0.8,24.1,12.8,350.94
8/1/2023,AU,Sydney,pm10,120,1,21,12,131.75
8/1/2023,AU,Sydney,pm2.5,110,2,39,13,447.32
8/1/2023,AU,Sydney,so2,12,1.5,2.9,1.5,4.75
8/1/2023,AU,Wollongong,co,2,1.2,1.2,1.2,0
8/1/2023,AU,Wollongong,no2,10,1,3.8,1.9,13.73
8/1/2023,AU,Wollongong,o3,46,3.2,18.4,14.5,183.92
8/1/2023,AU,Wollongong,pm10,48,6,24,13,130.99
8/1/2023,AU,Wollongong,pm2.5,43,1,30,13,515.89
8/1/2023,AU,Wollongong,so2,5,1.5,1.5,1.5,0
9/1/2023,AU,Adelaide,co,20,1.4,2.4,2,1.12
9/1/2023,AU,Adelaide,no2,74,0.5,20.2,1.4,144.55
9/1/2023,AU,Adelaide,o3,70,5.7,11.4,8.2,23.28
9/1/2023,AU,Adelaide,pm10,120,5,30,17,237.38
9/1/2023,AU,Adelaide,pm2.5,93,5,52,25,1064.43
9/1/2023,AU,Adelaide,so2,14,0.6,1.1,0.6,0.62
9/1/2023,AU,Brisbane,no2,112,0.5,10.1,1.9,34.09
9/1/2023,AU,Brisbane,o3,70,3.3,17.9,7.4,126.84
9/1/2023,AU,Brisbane,pm10,216,3,40,16,429.82
9/1/2023,AU,Brisbane,pm2.5,213,1,51,26,940.99
9/1/2023,AU,Brisbane,so2,35,0.6,1.6,1.1,1.64
9/1/2023,AU,Canberra,co,41,0.1,8.6,8.1,171.52
9/1/2023,AU,Canberra,no2,20,0.5,1.4,1,1.18
9/1/2023,AU,Canberra,o3,65,0.5,12.2,4.1,145.08
9/1/2023,AU,Canberra,pm10,69,1,24,8,220.34
9/1/2023,AU,Canberra,pm2.5,57,1,54,24,1718.1
9/1/2023,AU,Darwin,co,66,2,4.5,2.5,7.44
9/1/2023,AU,Darwin,no2,70,0.1,1.9,0.2,3.65
9/1/2023,AU,Darwin,o3,71,3.4,5,4.1,1.68
9/1/2023,AU,Darwin,pm10,72,13,48,21,559.65
9/1/2023,AU,Darwin,pm2.5,71,4,34,18,467.23
9/1/2023,AU,Darwin,so2,69,0.1,1,0.1,1.21
9/1/2023,AU,Hobart,pm10,59,2,39,6,542.27
9/1/2023,AU,Hobart,pm2.5,44,5,25,9,174.54
9/1/2023,AU,Launceston,pm10,116,2,16,4,45.46
9/1/2023,AU,Launceston,pm2.5,55,5,21,5,93.95
9/1/2023,AU,Melbourne,co,92,1.3,5,1.8,6.7
9/1/2023,AU,Melbourne,no2,90,1,26,4.7,406.32
9/1/2023,AU,Melbourne,o3,115,0.3,28.1,14.5,475.69
9/1/2023,AU,Melbourne,pm10,66,11,64,23,1226.45
9/1/2023,AU,Melbourne,pm2.5,166,2,93,34,2388.06
9/1/2023,AU,Melbourne,so2,82,0.1,2.9,0.5,4.15
9/1/2023,AU,Newcastle,no2,119,1,18.6,4.7,183.47
9/1/2023,AU,Newcastle,pm10,144,6,49,17,653.57
9/1/2023,AU,Newcastle,pm2.5,133,1,81,19,2181.39
9/1/2023,AU,Newcastle,so2,72,1.5,25.8,2.9,183.01
9/1/2023,AU,Perth,no2,14,1.2,5.6,2.3,21.87
9/1/2023,AU,Perth,o3,68,11,46,17,645.15
9/1/2023,AU,Perth,pm10,91,3,21,9,193.41
9/1/2023,AU,Perth,pm2.5,87,2,32,8,504.11
9/1/2023,AU,Sydney,co,3,1.2,1.2,1.2,0
9/1/2023,AU,Sydney,no2,96,1,14.9,4.7,149.62
9/1/2023,AU,Sydney,o3,93,0.8,37.6,12.8,1196.42
9/1/2023,AU,Sydney,pm10,109,5,25,12,150.63
9/1/2023,AU,Sydney,pm2.5,99,2,49,17,649.62
9/1/2023,AU,Sydney,so2,12,1.5,1.5,1.5,0
9/1/2023,AU,Wollongong,co,12,1.2,2.3,1.2,3.3
9/1/2023,AU,Wollongong,no2,28,1,12.1,4.7,89
9/1/2023,AU,Wollongong,o3,42,0.8,32,12.8,810.49
9/1/2023,AU,Wollongong,pm10,48,6,36,15,464.66
9/1/2023,AU,Wollongong,pm2.5,43,1,60,13,1661.55
9/1/2023,AU,Wollongong,so2,5,1.5,1.5,1.5,0
10/1/2023,AU,Adelaide,co,24,1.4,2.9,2,2.6
10/1/2023,AU,Adelaide,no2,71,0.5,16,1.9,103.52
10/1/2023,AU,Adelaide,o3,67,1.7,11.8,6.5,67.76
10/1/2023,AU,Adelaide,pm10,107,4,52,18,724.22
10/1/2023,AU,Adelaide,pm2.5,84,3,87,25,1899.36
10/1/2023,AU,Adelaide,so2,10,0.6,1.1,0.6,0.25
10/1/2023,AU,Brisbane,no2,115,0.5,9.6,2.3,41.6
10/1/2023,AU,Brisbane,o3,72,1.3,17.1,5.7,164.07
10/1/2023,AU,Brisbane,pm10,216,1,33,15,371.4
10/1/2023,AU,Brisbane,pm2.5,214,1,47,23,962.32
10/1/2023,AU,Brisbane,so2,19,0.6,1.6,1.1,1.92
10/1/2023,AU,Canberra,co,45,0.1,8.7,0.7,166.43
10/1/2023,AU,Canberra,no2,19,0.5,2.8,1,5.12
10/1/2023,AU,Canberra,o3,66,0.5,15.1,4.5,181.99
10/1/2023,AU,Canberra,pm10,71,3,29,11,285.19
10/1/2023,AU,Canberra,pm2.5,66,1,54,22,1617.77
10/1/2023,AU,Darwin,co,65,2.1,4.3,2.7,5.23
10/1/2023,AU,Darwin,no2,68,0.1,2.2,0.2,3.36
10/1/2023,AU,Darwin,o3,69,2.7,5.1,3.8,2.86
10/1/2023,AU,Darwin,pm10,66,1,30,17,287.56
10/1/2023,AU,Darwin,pm2.5,65,2,28,16,369.55
10/1/2023,AU,Darwin,so2,61,0.1,1,0.2,1.33
10/1/2023,AU,Hobart,pm10,66,2,31,10,211.73
10/1/2023,AU,Hobart,pm2.5,39,9,21,13,92.2
10/1/2023,AU,Launceston,pm10,130,2,12,5,64.8
10/1/2023,AU,Launceston,pm2.5,76,5,13,9,93.42
10/1/2023,AU,Melbourne,co,61,0.8,3.6,1.3,5.08
10/1/2023,AU,Melbourne,no2,60,0.9,10.2,1.9,70.67
10/1/2023,AU,Melbourne,o3,85,3.2,20,11.2,149.56
10/1/2023,AU,Melbourne,pm10,120,3,35,21,316.33
10/1/2023,AU,Melbourne,pm2.5,166,4,68,33,1460.47
10/1/2023,AU,Melbourne,so2,48,0.1,1.3,0.7,0.86
10/1/2023,AU,Newcastle,no2,82,1,13.9,2.8,143.54
10/1/2023,AU,Newcastle,pm10,141,1,53,12,763.22
10/1/2023,AU,Newcastle,pm2.5,118,1,68,14,1707.67
10/1/2023,AU,Newcastle,so2,33,1.5,2.9,1.5,2.6
10/1/2023,AU,Perth,no2,14,1.2,5.6,3.4,18.95
10/1/2023,AU,Perth,o3,69,4,59,19,1192.28
10/1/2023,AU,Perth,pm10,92,2,24,10,179.8
10/1/2023,AU,Perth,pm2.5,90,3,27,9,455.13
10/1/2023,AU,Sydney,co,8,1.2,3.4,2.3,8.43
10/1/2023,AU,Sydney,no2,93,1,15.8,2.8,172.73
10/1/2023,AU,Sydney,o3,102,0.8,24.1,9.6,334.98
10/1/2023,AU,Sydney,pm10,119,1,32,9,217.28
10/1/2023,AU,Sydney,pm2.5,114,1,57,10,776.5
10/1/2023,AU,Sydney,so2,14,1.5,5.8,1.5,13.95
10/1/2023,AU,Wollongong,co,10,1.2,2.3,2.3,3.23
10/1/2023,AU,Wollongong,no2,21,1,10.2,2.8,75.39
10/1/2023,AU,Wollongong,o3,44,0.8,17.6,10.4,248.49
10/1/2023,AU,Wollongong,pm10,48,5,141,11,3690.99
10/1/2023,AU,Wollongong,pm2.5,39,2,152,14,6002.81
10/1/2023,AU,Wollongong,so2,5,1.5,7.2,2.9,54.9
