Date,Country,City,Pollutant,count,min,max,median,variance,AQI,Rounded AQI
2022-12-31,AU,Sydney,no2,24,1.0,6.5,1.9,31.31,0.78375,1
2022-12-31,AU,Sydney,o3,127,0.8,17.6,10.4,213.98,5.122388059701493,5
2022-12-31,AU,Sydney,pm10,141,2.0,62.0,11.0,565.5,7.260000000000001,7
2022-12-31,AU,Sydney,pm2.5,133,3.0,67.0,15.0,1089.55,19.8,20
2022-12-31,AU,Wollongong,co,3,1.2,1.2,1.2,0.0,6.6,7
2022-12-31,AU,Wollongong,o3,45,0.8,16.8,11.2,197.54,5.51641791044776,6
2022-12-31,AU,Wollongong,pm10,48,7.0,36.0,17.0,423.39,11.22,11
2022-12-31,AU,Wollongong,pm2.5,43,2.0,59.0,17.0,1992.55,22.44,22
2023-01-01,AU,Brisbane,no2,94,0.5,5.5,1.9,14.79,0.78375,1
2023-01-01,AU,Brisbane,o3,69,0.5,8.6,5.3,43.53,2.6104477611940298,3
2023-01-01,AU,Brisbane,pm10,215,2.0,28.0,15.0,320.72,9.9,10
2023-01-01,AU,Brisbane,pm2.5,216,2.0,58.0,26.0,1523.74,34.32,34
2023-01-01,AU,Brisbane,so2,4,0.6,0.6,0.6,0.0,0.1488721804511278,0
2023-01-01,AU,Canberra,co,33,0.2,8.4,7.9,149.57,53.900000000000006,54
2023-01-01,AU,Canberra,no2,8,0.5,1.0,0.5,0.31,0.20625,0
2023-01-01,AU,Canberra,o3,66,4.1,13.5,7.4,49.84,3.644776119402985,4
2023-01-01,AU,Canberra,pm10,68,1.0,20.0,7.0,155.65,4.62,5
2023-01-01,AU,Canberra,pm2.5,70,2.0,41.0,17.0,1074.76,22.44,22
2023-01-01,AU,Darwin,co,68,1.6,6.9,4.2,39.93,23.1,23
2023-01-01,AU,Darwin,no2,69,0.1,1.0,0.3,0.62,0.12374999999999999,0
2023-01-01,AU,Darwin,o3,72,6.5,8.9,7.6,3.26,3.743283582089552,4
2023-01-01,AU,Darwin,pm10,72,2.0,48.0,25.0,898.24,16.5,16
2023-01-01,AU,Darwin,pm2.5,72,2.0,51.0,29.0,1517.23,38.28,38
2023-01-01,AU,Darwin,so2,53,0.1,0.9,0.1,1.18,0.02481203007518797,0
2023-01-01,AU,Hobart,pm10,68,2.0,10.0,5.0,31.08,3.3000000000000003,3
2023-01-01,AU,Hobart,pm2.5,41,5.0,21.0,9.0,137.76,11.88,12
2023-01-01,AU,Launceston,pm10,119,1.0,12.0,6.0,51.47,3.96,4
2023-01-01,AU,Launceston,pm2.5,73,5.0,17.0,13.0,155.74,17.16,17
2023-01-01,AU,Melbourne,co,91,1.3,3.6,2.2,4.02,12.100000000000001,12
2023-01-01,AU,Melbourne,no2,83,1.0,9.3,4.7,52.61,1.93875,2
2023-01-01,AU,Melbourne,o3,92,4.0,35.2,23.3,1067.3,11.476119402985075,11
2023-01-01,AU,Melbourne,pm10,117,4.0,53.0,13.0,389.07,8.58,9
2023-01-01,AU,Melbourne,pm2.5,161,1.0,151.0,35.0,2900.26,46.2,46
2023-01-01,AU,Melbourne,so2,92,0.1,1.1,0.6,0.95,0.1488721804511278,0
2023-01-01,AU,Newcastle,no2,47,1.0,8.4,1.9,37.25,0.78375,1
2023-01-01,AU,Newcastle,pm10,143,4.0,52.0,18.0,996.44,11.88,12
2023-01-01,AU,Newcastle,pm2.5,138,1.0,58.0,18.0,1358.2,23.76,24
2023-01-01,AU,Newcastle,so2,20,1.5,12.9,1.5,97.08,0.3721804511278195,0
2023-01-01,AU,Perth,no2,6,1.2,2.3,2.3,2.02,0.9487499999999999,1
2023-01-01,AU,Perth,o3,69,11.0,30.0,18.0,200.29,8.865671641791044,9
2023-01-01,AU,Perth,pm10,92,2.0,18.0,7.0,120.84,4.62,5
2023-01-01,AU,Perth,pm2.5,86,2.0,19.0,6.0,269.93,7.92,8
2023-01-01,AU,Sydney,co,6,1.2,2.3,1.2,3.63,6.6,7
2023-01-01,AU,Sydney,no2,63,1.0,8.4,2.8,34.4,1.1549999999999998,1
2023-01-01,AU,Sydney,o3,134,2.4,15.2,11.2,113.86,5.51641791044776,6
2023-01-01,AU,Sydney,pm10,144,3.0,84.0,14.0,710.79,9.24,9
2023-01-01,AU,Sydney,pm2.5,137,1.0,133.0,19.0,2565.95,25.080000000000002,25
2023-01-01,AU,Sydney,so2,6,1.5,1.5,1.5,0.0,0.3721804511278195,0
2023-01-01,AU,Wollongong,o3,45,4.0,17.6,11.2,93.55,5.51641791044776,6
2023-01-01,AU,Wollongong,pm10,48,9.0,50.0,19.0,569.25,12.540000000000001,13
2023-01-01,AU,Wollongong,pm2.5,48,1.0,56.0,20.0,1351.63,26.400000000000002,26
2023-01-02,AU,Brisbane,no2,103,0.5,4.6,1.9,11.4,0.78375,1
2023-01-02,AU,Brisbane,o3,63,1.3,10.6,4.9,66.2,2.4134328358208954,2
2023-01-02,AU,Brisbane,pm10,214,2.0,26.0,14.0,215.62,9.24,9
2023-01-02,AU,Brisbane,pm2.5,214,3.0,37.0,25.0,958.98,33.0,33
2023-01-02,AU,Brisbane,so2,14,0.6,1.1,0.6,0.33,0.1488721804511278,0
2023-01-02,AU,Canberra,co,42,0.2,8.9,8.1,158.68,56.099999999999994,56
2023-01-02,AU,Canberra,no2,13,0.5,3.7,1.0,9.06,0.4125,0
2023-01-02,AU,Canberra,o3,62,3.3,13.5,9.0,58.5,4.432835820895522,4
2023-01-02,AU,Canberra,pm10,72,2.0,20.0,10.0,130.42,6.6000000000000005,7
2023-01-02,AU,Canberra,pm2.5,72,4.0,52.0,23.0,1021.81,30.360000000000003,30
2023-01-02,AU,Darwin,co,72,1.8,7.3,4.5,45.76,24.75,25
2023-01-02,AU,Darwin,no2,71,0.1,1.1,0.4,0.68,0.165,0
2023-01-02,AU,Darwin,o3,72,6.5,9.7,7.9,6.0,3.891044776119403,4
2023-01-02,AU,Darwin,pm10,72,10.0,41.0,31.0,556.42,20.46,20
2023-01-02,AU,Darwin,pm2.5,72,7.0,48.0,34.0,934.26,44.88,45
2023-01-02,AU,Darwin,so2,52,0.1,0.9,0.1,1.22,0.02481203007518797,0
2023-01-02,AU,Hobart,pm10,71,2.0,12.0,6.0,44.6,3.96,4
2023-01-02,AU,Hobart,pm2.5,43,5.0,21.0,13.0,167.8,17.16,17
2023-01-02,AU,Launceston,pm10,119,3.0,20.0,10.0,100.49,6.6000000000000005,7
2023-01-02,AU,Launceston,pm2.5,90,9.0,34.0,21.0,349.84,27.720000000000002,28
2023-01-02,AU,Melbourne,co,88,1.5,2.8,2.3,1.03,12.649999999999999,13
2023-01-02,AU,Melbourne,no2,76,1.0,5.6,2.8,9.48,1.1549999999999998,1
2023-01-02,AU,Melbourne,o3,92,10.4,32.0,22.4,389.4,11.03283582089552,11
2023-01-02,AU,Melbourne,pm10,115,2.0,77.0,14.0,1432.09,9.24,9
2023-01-02,AU,Melbourne,pm2.5,164,4.0,76.0,26.0,1534.43,34.32,34
2023-01-02,AU,Melbourne,so2,57,0.1,1.5,1.0,1.18,0.24812030075187969,0
2023-01-02,AU,Newcastle,no2,43,1.0,10.2,1.9,69.21,0.78375,1
2023-01-02,AU,Newcastle,pm10,144,3.0,81.0,20.0,1554.51,13.200000000000001,13
2023-01-02,AU,Newcastle,pm2.5,133,3.0,65.0,21.0,1443.46,27.720000000000002,28
2023-01-02,AU,Newcastle,so2,27,1.5,15.8,1.5,104.75,0.3721804511278195,0
2023-01-02,AU,Perth,no2,6,1.2,7.8,2.3,61.31,0.9487499999999999,1
2023-01-02,AU,Perth,o3,39,11.0,31.0,20.0,251.82,9.850746268656716,10
2023-01-02,AU,Perth,pm10,69,3.0,19.0,8.0,157.91,5.28,5
2023-01-02,AU,Perth,pm2.5,68,2.0,23.0,6.0,383.72,7.92,8
2023-01-02,AU,Sydney,co,11,1.2,2.3,1.2,2.64,6.6,7
2023-01-02,AU,Sydney,no2,68,1.0,7.5,1.9,19.71,0.78375,1
2023-01-02,AU,Sydney,o3,133,0.8,25.6,11.2,242.83,5.51641791044776,6
2023-01-02,AU,Sydney,pm10,144,5.0,24.0,14.0,193.29,9.24,9
2023-01-02,AU,Sydney,pm2.5,140,2.0,49.0,16.0,787.11,21.12,21
2023-01-02,AU,Sydney,so2,12,1.5,2.9,1.5,1.63,0.3721804511278195,0
2023-01-02,AU,Wollongong,co,13,1.2,2.3,2.3,2.79,12.649999999999999,13
2023-01-02,AU,Wollongong,no2,9,1.0,2.8,1.0,4.28,0.4125,0
2023-01-02,AU,Wollongong,o3,46,4.8,24.1,12.1,224.89,5.959701492537313,6
2023-01-02,AU,Wollongong,pm10,48,11.0,54.0,18.0,774.57,11.88,12
2023-01-02,AU,Wollongong,pm2.5,48,1.0,55.0,18.0,1912.83,23.76,24
2023-01-02,AU,Wollongong,so2,2,1.5,1.5,1.5,0.0,0.3721804511278195,0
2023-01-03,AU,Adelaide,co,14,1.2,1.6,1.4,0.15,7.699999999999999,8
2023-01-03,AU,Adelaide,no2,29,0.5,8.3,1.4,45.45,0.5774999999999999,1
2023-01-03,AU,Adelaide,o3,42,4.1,8.2,7.0,8.52,3.4477611940298507,3
2023-01-03,AU,Adelaide,pm10,66,5.0,20.0,11.0,110.31,7.260000000000001,7
2023-01-03,AU,Adelaide,pm2.5,48,5.0,38.0,17.0,593.08,22.44,22
2023-01-03,AU,Adelaide,so2,3,0.6,0.6,0.6,0.0,0.1488721804511278,0
2023-01-03,AU,Brisbane,no2,123,0.5,7.8,2.8,20.29,1.1549999999999998,1
2023-01-03,AU,Brisbane,o3,55,0.5,21.2,6.5,307.15,3.201492537313433,3
2023-01-03,AU,Brisbane,pm10,214,2.0,44.0,16.0,461.0,10.56,11
2023-01-03,AU,Brisbane,pm2.5,214,1.0,56.0,29.0,1188.79,38.28,38
2023-01-03,AU,Brisbane,so2,31,0.6,1.6,0.6,0.97,0.1488721804511278,0
2023-01-03,AU,Canberra,co,43,0.4,9.0,7.9,162.47,53.900000000000006,54
2023-01-03,AU,Canberra,no2,20,0.5,3.2,1.4,4.69,0.5774999999999999,1
2023-01-03,AU,Canberra,o3,67,0.5,16.3,8.6,271.16,4.235820895522387,4
2023-01-03,AU,Canberra,pm10,69,2.0,27.0,9.0,291.27,5.94,6
2023-01-03,AU,Canberra,pm2.5,69,1.0,44.0,21.0,1277.09,27.720000000000002,28
2023-01-03,AU,Darwin,co,71,2.0,8.0,4.8,50.84,26.4,26
2023-01-03,AU,Darwin,no2,71,0.1,2.1,0.5,2.59,0.20625,0
2023-01-03,AU,Darwin,o3,70,5.3,9.2,7.0,7.19,3.4477611940298507,3
2023-01-03,AU,Darwin,pm10,72,10.0,35.0,22.0,321.17,14.520000000000001,15
2023-01-03,AU,Darwin,pm2.5,72,4.0,45.0,25.0,558.56,33.0,33
2023-01-03,AU,Darwin,so2,52,0.1,0.9,0.1,1.35,0.02481203007518797,0
2023-01-03,AU,Hobart,pm10,71,1.0,19.0,7.0,131.3,4.62,5
2023-01-03,AU,Hobart,pm2.5,45,5.0,17.0,9.0,101.01,11.88,12
2023-01-03,AU,Launceston,pm10,124,1.0,14.0,3.0,56.31,1.98,2
2023-01-03,AU,Launceston,pm2.5,68,5.0,30.0,5.0,223.24,6.6000000000000005,7
2023-01-03,AU,Melbourne,co,89,0.5,2.0,0.9,0.8,4.95,5
2023-01-03,AU,Melbourne,no2,64,0.8,6.5,1.9,13.36,0.78375,1
2023-01-03,AU,Melbourne,o3,91,6.4,14.5,11.2,21.79,5.51641791044776,6
2023-01-03,AU,Melbourne,pm10,120,3.0,20.0,12.0,184.71,7.92,8
2023-01-03,AU,Melbourne,pm2.5,160,2.0,58.0,18.0,1010.38,23.76,24
2023-01-03,AU,Melbourne,so2,78,0.1,0.9,0.4,0.35,0.09924812030075188,0
2023-01-03,AU,Newcastle,no2,75,1.0,9.3,1.9,47.54,0.78375,1
2023-01-03,AU,Newcastle,pm10,144,10.0,65.0,24.0,1175.31,15.84,16
2023-01-03,AU,Newcastle,pm2.5,142,4.0,45.0,23.0,796.96,30.360000000000003,30
2023-01-03,AU,Newcastle,so2,46,1.5,34.3,1.5,583.85,0.3721804511278195,0
2023-01-03,AU,Perth,no2,10,1.2,3.4,2.3,5.51,0.9487499999999999,1
2023-01-03,AU,Perth,o3,51,12.0,35.0,18.0,268.6,8.865671641791044,9
2023-01-03,AU,Perth,pm10,74,3.0,22.0,7.0,149.46,4.62,5
2023-01-03,AU,Perth,pm2.5,71,2.0,19.0,6.0,336.24,7.92,8
2023-01-03,AU,Sydney,co,8,1.2,2.3,2.3,3.24,12.649999999999999,13
2023-01-03,AU,Sydney,no2,97,1.0,10.2,2.8,49.1,1.1549999999999998,1
2023-01-03,AU,Sydney,o3,133,0.8,32.0,11.2,293.75,5.51641791044776,6
2023-01-03,AU,Sydney,pm10,144,11.0,35.0,18.0,166.61,11.88,12
2023-01-03,AU,Sydney,pm2.5,142,6.0,62.0,21.0,728.38,27.720000000000002,28
2023-01-03,AU,Sydney,so2,33,1.5,25.8,2.9,308.33,0.719548872180451,1
2023-01-03,AU,Wollongong,co,3,1.2,1.2,1.2,0.0,6.6,7
2023-01-03,AU,Wollongong,no2,21,1.0,5.6,1.9,22.55,0.78375,1
2023-01-03,AU,Wollongong,o3,46,1.6,20.8,11.2,305.4,5.51641791044776,6
2023-01-03,AU,Wollongong,pm10,48,9.0,54.0,23.0,703.93,15.180000000000001,15
2023-01-03,AU,Wollongong,pm2.5,46,2.0,49.0,21.0,1102.36,27.720000000000002,28
2023-01-03,AU,Wollongong,so2,5,1.5,4.3,2.9,13.72,0.719548872180451,1
2023-01-04,AU,Adelaide,co,23,1.0,1.8,1.3,0.62,7.15,7
2023-01-04,AU,Adelaide,no2,63,0.5,7.8,1.4,36.56,0.5774999999999999,1
2023-01-04,AU,Adelaide,o3,55,2.1,7.8,6.5,22.83,3.201492537313433,3
2023-01-04,AU,Adelaide,pm10,120,5.0,22.0,13.0,104.5,8.58,9
2023-01-04,AU,Adelaide,pm2.5,82,1.0,93.0,13.0,1404.6,17.16,17
2023-01-04,AU,Adelaide,so2,9,0.6,1.6,1.1,0.9,0.2729323308270677,0
2023-01-04,AU,Brisbane,no2,130,0.5,10.1,2.3,37.42,0.9487499999999999,1
2023-01-04,AU,Brisbane,o3,58,0.5,24.0,5.7,367.38,2.807462686567164,3
2023-01-04,AU,Brisbane,pm10,216,2.0,51.0,18.0,749.4,11.88,12
2023-01-04,AU,Brisbane,pm2.5,216,1.0,70.0,30.0,1655.27,39.6,40
2023-01-04,AU,Brisbane,so2,43,0.6,3.1,0.6,2.31,0.1488721804511278,0
2023-01-04,AU,Canberra,co,27,0.1,8.5,0.5,175.6,2.75,3
2023-01-04,AU,Canberra,no2,8,0.5,1.0,0.5,0.54,0.20625,0
2023-01-04,AU,Canberra,o3,66,0.5,13.9,4.9,61.14,2.4134328358208954,2
2023-01-04,AU,Canberra,pm10,68,1.0,25.0,5.0,187.9,3.3000000000000003,3
2023-01-04,AU,Canberra,pm2.5,63,1.0,51.0,12.0,1107.95,15.84,16
2023-01-04,AU,Darwin,co,70,1.7,7.9,4.3,56.81,23.65,24
2023-01-04,AU,Darwin,no2,70,0.1,1.8,0.3,2.87,0.12374999999999999,0
2023-01-04,AU,Darwin,o3,71,4.0,7.4,4.9,7.34,2.4134328358208954,2
2023-01-04,AU,Darwin,pm10,72,2.0,35.0,19.0,590.56,12.540000000000001,13
2023-01-04,AU,Darwin,pm2.5,66,3.0,29.0,15.0,502.87,19.8,20
2023-01-04,AU,Darwin,so2,60,0.1,0.9,0.1,1.3,0.02481203007518797,0
2023-01-04,AU,Hobart,pm10,67,3.0,14.0,6.0,63.05,3.96,4
2023-01-04,AU,Hobart,pm2.5,31,5.0,13.0,9.0,78.8,11.88,12
2023-01-04,AU,Launceston,pm10,116,1.0,6.0,3.0,14.83,1.98,2
2023-01-04,AU,Launceston,pm2.5,40,5.0,17.0,5.0,63.08,6.6000000000000005,7
2023-01-04,AU,Melbourne,co,64,0.2,1.9,0.6,2.05,3.3,3
2023-01-04,AU,Melbourne,no2,77,0.9,4.7,1.9,5.78,0.78375,1
2023-01-04,AU,Melbourne,o3,76,8.8,13.6,11.2,12.35,5.51641791044776,6
2023-01-04,AU,Melbourne,pm10,120,7.0,29.0,15.0,237.64,9.9,10
2023-01-04,AU,Melbourne,pm2.5,162,3.0,54.0,21.0,947.02,27.720000000000002,28
2023-01-04,AU,Melbourne,so2,23,0.4,1.4,1.0,0.46,0.24812030075187969,0
2023-01-04,AU,Newcastle,no2,71,1.0,14.9,2.8,67.88,1.1549999999999998,1
2023-01-04,AU,Newcastle,pm10,144,2.0,64.0,21.0,2026.36,13.860000000000001,14
2023-01-04,AU,Newcastle,pm2.5,140,2.0,65.0,23.0,1429.34,30.360000000000003,30
2023-01-04,AU,Newcastle,so2,46,1.5,11.5,1.5,58.82,0.3721804511278195,0
2023-01-04,AU,Perth,no2,11,1.2,7.8,2.3,67.98,0.9487499999999999,1
2023-01-04,AU,Perth,o3,51,14.0,37.0,20.0,349.3,9.850746268656716,10
2023-01-04,AU,Perth,pm10,82,2.0,18.0,6.0,151.36,3.96,4
2023-01-04,AU,Perth,pm2.5,80,2.0,24.0,5.0,395.94,6.6000000000000005,7
2023-01-04,AU,Sydney,co,3,2.3,2.3,2.3,0.0,12.649999999999999,13
2023-01-04,AU,Sydney,no2,90,1.0,10.2,2.8,38.95,1.1549999999999998,1
2023-01-04,AU,Sydney,o3,122,1.6,16.8,9.6,125.41,4.728358208955224,5
2023-01-04,AU,Sydney,pm10,133,1.0,30.0,13.0,327.57,8.58,9
2023-01-04,AU,Sydney,pm2.5,120,2.0,41.0,14.0,558.88,18.48,18
2023-01-04,AU,Sydney,so2,8,1.5,1.5,1.5,0.0,0.3721804511278195,0
2023-01-04,AU,Wollongong,co,16,2.3,8.9,3.4,70.53,18.7,19
2023-01-04,AU,Wollongong,no2,20,1.0,12.1,4.7,149.57,1.93875,2
2023-01-04,AU,Wollongong,o3,45,0.8,12.8,8.8,128.19,4.334328358208955,4
2023-01-04,AU,Wollongong,pm10,47,1.0,37.0,14.0,905.09,9.24,9
2023-01-04,AU,Wollongong,pm2.5,41,1.0,64.0,17.0,1846.24,22.44,22
2023-01-04,AU,Wollongong,so2,12,1.5,34.3,10.0,1085.43,2.481203007518797,2
2023-01-05,AU,Adelaide,co,24,1.2,2.0,1.6,0.7,8.8,9
2023-01-05,AU,Adelaide,no2,56,0.5,4.6,1.0,9.73,0.4125,0
2023-01-05,AU,Adelaide,o3,58,4.5,6.5,5.3,2.43,2.6104477611940298,3
2023-01-05,AU,Adelaide,pm10,120,3.0,17.0,8.0,68.46,5.28,5
2023-01-05,AU,Adelaide,pm2.5,69,5.0,120.0,11.0,2306.22,14.520000000000001,15
2023-01-05,AU,Adelaide,so2,4,0.6,1.1,0.6,0.62,0.1488721804511278,0
2023-01-05,AU,Brisbane,no2,128,0.5,12.4,3.2,67.2,1.32,1
2023-01-05,AU,Brisbane,o3,56,2.5,15.9,9.0,98.56,4.432835820895522,4
2023-01-05,AU,Brisbane,pm10,215,1.0,25.0,13.0,209.85,8.58,9
2023-01-05,AU,Brisbane,pm2.5,216,1.0,59.0,25.0,1198.11,33.0,33
2023-01-05,AU,Brisbane,so2,36,0.6,2.6,0.6,2.31,0.1488721804511278,0
2023-01-05,AU,Canberra,co,13,8.2,8.4,8.3,0.06,58.30000000000001,58
2023-01-05,AU,Canberra,o3,65,0.9,8.2,5.7,54.69,2.807462686567164,3
2023-01-05,AU,Canberra,pm10,68,1.0,16.0,7.0,121.26,4.62,5
2023-01-05,AU,Canberra,pm2.5,57,2.0,999.0,13.0,170823.0,17.16,17
2023-01-05,AU,Darwin,co,69,1.7,7.9,4.3,60.31,23.65,24
2023-01-05,AU,Darwin,no2,70,0.1,2.4,0.3,3.33,0.12374999999999999,0
2023-01-05,AU,Darwin,o3,71,3.9,5.2,4.6,1.34,2.2656716417910445,2
2023-01-05,AU,Darwin,pm10,72,3.0,32.0,18.0,419.43,11.88,12
2023-01-05,AU,Darwin,pm2.5,69,2.0,39.0,16.0,659.39,21.12,21
2023-01-05,AU,Darwin,so2,57,0.1,0.9,0.1,1.34,0.02481203007518797,0
2023-01-05,AU,Hobart,pm10,67,1.0,17.0,5.0,80.61,3.3000000000000003,3
2023-01-05,AU,Hobart,pm2.5,40,5.0,34.0,9.0,262.76,11.88,12
2023-01-05,AU,Launceston,pm10,134,1.0,8.0,4.0,23.18,2.64,3
2023-01-05,AU,Launceston,pm2.5,35,5.0,9.0,5.0,33.61,6.6000000000000005,7
2023-01-05,AU,Melbourne,co,86,0.4,2.7,1.2,3.63,6.6,7
2023-01-05,AU,Melbourne,no2,84,1.0,5.6,2.8,13.68,1.1549999999999998,1
2023-01-05,AU,Melbourne,o3,92,6.4,16.0,11.2,78.6,5.51641791044776,6
2023-01-05,AU,Melbourne,pm10,105,2.0,34.0,13.0,358.64,8.58,9
2023-01-05,AU,Melbourne,pm2.5,161,1.0,53.0,20.0,1048.37,26.400000000000002,26
2023-01-05,AU,Melbourne,so2,92,0.1,2.9,0.7,5.06,0.17368421052631577,0
2023-01-05,AU,Newcastle,no2,61,1.0,9.3,1.9,48.55,0.78375,1
2023-01-05,AU,Newcastle,pm10,143,1.0,39.0,16.0,534.63,10.56,11
2023-01-05,AU,Newcastle,pm2.5,140,1.0,46.0,17.0,1014.47,22.44,22
2023-01-05,AU,Newcastle,so2,47,1.5,14.3,1.5,152.49,0.3721804511278195,0
2023-01-05,AU,Perth,no2,20,1.2,17.8,4.5,251.52,1.85625,2
2023-01-05,AU,Perth,o3,69,12.0,51.0,20.0,1123.89,9.850746268656716,10
2023-01-05,AU,Perth,pm10,91,4.0,17.0,7.0,98.46,4.62,5
2023-01-05,AU,Perth,pm2.5,88,2.0,21.0,6.0,322.06,7.92,8
2023-01-05,AU,Perth,so2,3,2.9,2.9,2.9,0.0,0.719548872180451,1
2023-01-05,AU,Sydney,co,3,1.2,1.2,1.2,0.0,6.6,7
2023-01-05,AU,Sydney,no2,72,1.0,5.6,1.0,15.78,0.4125,0
2023-01-05,AU,Sydney,o3,108,8.8,16.0,13.6,30.71,6.698507462686567,7
2023-01-05,AU,Sydney,pm10,117,3.0,33.0,15.0,274.96,9.9,10
2023-01-05,AU,Sydney,pm2.5,109,1.0,35.0,16.0,533.85,21.12,21
2023-01-05,AU,Sydney,so2,4,1.5,1.5,1.5,0.0,0.3721804511278195,0
2023-01-05,AU,Wollongong,co,4,1.2,2.3,1.2,3.03,6.6,7
2023-01-05,AU,Wollongong,no2,2,1.0,1.9,1.0,4.05,0.4125,0
2023-01-05,AU,Wollongong,o3,42,11.2,15.2,13.6,11.54,6.698507462686567,7
2023-01-05,AU,Wollongong,pm10,48,6.0,40.0,15.0,530.42,9.9,10
2023-01-05,AU,Wollongong,pm2.5,45,1.0,51.0,18.0,1210.64,23.76,24
2023-01-05,AU,Wollongong,so2,7,1.5,7.2,1.5,47.15,0.3721804511278195,0
2023-01-06,AU,Adelaide,co,24,1.5,2.9,1.9,2.16,10.45,10
2023-01-06,AU,Adelaide,no2,72,0.5,13.8,1.4,48.56,0.5774999999999999,1
2023-01-06,AU,Adelaide,o3,64,3.3,12.2,8.6,92.27,4.235820895522387,4
2023-01-06,AU,Adelaide,pm10,120,7.0,30.0,13.0,173.83,8.58,9
2023-01-06,AU,Adelaide,pm2.5,90,1.0,50.0,17.0,849.12,22.44,22
2023-01-06,AU,Adelaide,so2,13,0.6,1.6,1.1,0.99,0.2729323308270677,0
2023-01-06,AU,Brisbane,no2,121,0.5,9.2,1.9,37.52,0.78375,1
2023-01-06,AU,Brisbane,o3,66,2.5,14.7,7.8,95.74,3.841791044776119,4
2023-01-06,AU,Brisbane,pm10,215,1.0,29.0,10.0,239.02,6.6000000000000005,7
2023-01-06,AU,Brisbane,pm2.5,213,1.0,86.0,13.0,742.06,17.16,17
2023-01-06,AU,Brisbane,so2,15,0.6,6.6,0.6,26.36,0.1488721804511278,0
2023-01-06,AU,Canberra,co,17,8.0,8.4,8.2,0.2,57.19999999999999,57
2023-01-06,AU,Canberra,o3,57,1.3,7.0,5.3,40.21,2.6104477611940298,3
2023-01-06,AU,Canberra,pm10,63,1.0,16.0,7.0,128.87,4.62,5
2023-01-06,AU,Canberra,pm2.5,65,1.0,31.0,15.0,573.38,19.8,20
2023-01-06,AU,Darwin,co,71,1.8,8.2,4.3,62.91,23.65,24
2023-01-06,AU,Darwin,no2,72,0.1,3.8,0.5,7.97,0.20625,0
2023-01-06,AU,Darwin,o3,72,2.6,5.9,4.3,4.64,2.1179104477611936,2
2023-01-06,AU,Darwin,pm10,72,4.0,36.0,22.0,816.04,14.520000000000001,15
2023-01-06,AU,Darwin,pm2.5,72,1.0,32.0,19.0,569.51,25.080000000000002,25
2023-01-06,AU,Darwin,so2,53,0.1,0.9,0.1,1.38,0.02481203007518797,0
2023-01-06,AU,Hobart,pm10,65,2.0,14.0,5.0,36.74,3.3000000000000003,3
2023-01-06,AU,Hobart,pm2.5,31,5.0,9.0,5.0,40.26,6.6000000000000005,7
2023-01-06,AU,Launceston,pm10,141,2.0,10.0,5.0,36.36,3.3000000000000003,3
2023-01-06,AU,Launceston,pm2.5,93,5.0,13.0,9.0,43.53,11.88,12
2023-01-06,AU,Melbourne,co,92,0.4,2.6,0.9,2.28,4.95,5
2023-01-06,AU,Melbourne,no2,67,1.0,7.5,1.9,24.99,0.78375,1
2023-01-06,AU,Melbourne,o3,90,3.2,16.0,10.4,130.18,5.122388059701493,5
2023-01-06,AU,Melbourne,pm10,69,1.0,26.0,11.0,169.27,7.260000000000001,7
2023-01-06,AU,Melbourne,pm2.5,157,1.0,48.0,16.0,890.49,21.12,21
2023-01-06,AU,Melbourne,so2,83,0.1,2.9,0.5,2.67,0.12406015037593984,0
2023-01-06,AU,Newcastle,no2,89,1.0,10.2,2.8,37.07,1.1549999999999998,1
2023-01-06,AU,Newcastle,pm10,144,3.0,41.0,12.0,578.69,7.92,8
2023-01-06,AU,Newcastle,pm2.5,128,1.0,62.0,15.0,1132.95,19.8,20
2023-01-06,AU,Newcastle,so2,81,1.5,21.5,4.3,180.72,1.0669172932330826,1
2023-01-06,AU,Perth,no2,9,1.2,4.5,2.3,15.46,0.9487499999999999,1
2023-01-06,AU,Perth,o3,67,12.0,37.0,20.0,286.84,9.850746268656716,10
2023-01-06,AU,Perth,pm10,92,1.0,23.0,10.0,307.52,6.6000000000000005,7
2023-01-06,AU,Perth,pm2.5,91,2.0,29.0,8.0,495.48,10.56,11
2023-01-06,AU,Perth,so2,4,2.9,2.9,2.9,0.0,0.719548872180451,1
2023-01-06,AU,Sydney,co,14,1.2,2.3,1.2,3.19,6.6,7
2023-01-06,AU,Sydney,no2,91,1.0,11.2,2.8,67.86,1.1549999999999998,1
2023-01-06,AU,Sydney,o3,97,1.6,13.6,8.8,75.46,4.334328358208955,4
2023-01-06,AU,Sydney,pm10,110,2.0,27.0,11.0,191.84,7.260000000000001,7
2023-01-06,AU,Sydney,pm2.5,106,1.0,32.0,12.0,448.94,15.84,16
2023-01-06,AU,Sydney,so2,15,1.5,18.6,1.5,189.1,0.3721804511278195,0
2023-01-06,AU,Wollongong,co,2,2.3,2.3,2.3,0.0,12.649999999999999,13
2023-01-06,AU,Wollongong,no2,7,1.0,5.6,1.0,28.21,0.4125,0
2023-01-06,AU,Wollongong,o3,38,6.4,12.8,12.1,12.77,5.959701492537313,6
2023-01-06,AU,Wollongong,pm10,48,3.0,21.0,10.0,345.53,6.6000000000000005,7
2023-01-06,AU,Wollongong,pm2.5,35,1.0,51.0,14.0,1079.29,18.48,18
2023-01-06,AU,Wollongong,so2,3,4.3,7.2,5.8,21.03,1.439097744360902,1
